measure,age,p,raw,z_aligned,ss_1_19
PercDevAbs_TR_4,11.5,0.00383,0.16561878509987496,2.6667000630340683,18
PercDevAbs_TR_4,11.5,0.00982,0.45262525515926294,2.3331552225672434,17
PercDevAbs_TR_4,11.5,0.02275,0.9539162911303227,2.000002443899604,16
PercDevAbs_TR_4,11.5,0.04779,1.7095522872337994,1.6666702079210545,15
PercDevAbs_TR_4,11.5,0.09121,2.752222801804141,1.3333407702662026,14
PercDevAbs_TR_4,11.5,0.15866,4.1184754612363355,0.9999803859660789,13
PercDevAbs_TR_4,11.5,0.25249,5.857378121736979,0.6666746102242979,12
PercDevAbs_TR_4,11.5,0.36944,8.041760936206302,0.33333688458431254,11
PercDevAbs_TR_4,11.5,0.5,10.779006179935164,-0,10
PercDevAbs_TR_4,11.5,0.63056,14.229013340212768,-0.33333688458431254,9
PercDevAbs_TR_4,11.5,0.74751,18.630701367596146,-0.6666746102242979,8
PercDevAbs_TR_4,11.5,0.84134,24.34464527926885,-0.9999803859660789,7
PercDevAbs_TR_4,11.5,0.90879,31.928768843696453,-1.3333407702662026,6
PercDevAbs_TR_4,11.5,0.95221,42.25893844382445,-1.6666702079210545,5
PercDevAbs_TR_4,11.5,0.97725,56.76123688112651,-2.0000024438996027,4
PercDevAbs_TR_4,11.5,0.99018,77.81588924178591,-2.3331552225672416,3
PercDevAbs_TR_4,11.5,0.99617,109.64468249922962,-2.6667000630340683,2
PercDevAbs_TR_4,11.5,0.99865,159.79325547469384,-2.999976992703401,1
PercDevAbs_TR_4,11.75,0.00135,0.04713770869154277,2.999976992703393,19
PercDevAbs_TR_4,11.75,0.00383,0.1842240250886179,2.6667000630340683,18
PercDevAbs_TR_4,11.75,0.00982,0.47947557726021595,2.3331552225672434,17
PercDevAbs_TR_4,11.75,0.02275,0.9786302660196176,2.000002443899604,16
PercDevAbs_TR_4,11.75,0.04779,1.7146852717551144,1.6666702079210545,15
PercDevAbs_TR_4,11.75,0.09121,2.7143471716094933,1.3333407702662026,14
PercDevAbs_TR_4,11.75,0.15866,4.00847443943267,0.9999803859660789,13
PercDevAbs_TR_4,11.75,0.25249,5.639704833494572,0.6666746102242979,12
PercDevAbs_TR_4,11.75,0.36944,7.672389874283781,0.33333688458431254,11
PercDevAbs_TR_4,11.75,0.5,10.201937233566573,-0,10
PercDevAbs_TR_4,11.75,0.63056,13.370598266193378,-0.33333688458431254,9
PercDevAbs_TR_4,11.75,0.74751,17.390699403132352,-0.6666746102242979,8
PercDevAbs_TR_4,11.75,0.84134,22.581986441627656,-0.9999803859660789,7
PercDevAbs_TR_4,11.75,0.90879,29.437927675328293,-1.3333407702662026,6
PercDevAbs_TR_4,11.75,0.95221,38.73074270514845,-1.6666702079210545,5
PercDevAbs_TR_4,11.75,0.97725,51.713690354315865,-2.0000024438996027,4
PercDevAbs_TR_4,11.75,0.99018,70.47095808614998,-2.3331552225672416,3
PercDevAbs_TR_4,11.75,0.99617,98.686513464979555,-2.6667000630340683,2
PercDevAbs_TR_4,11.75,0.99865,142.91655715091738,-2.999976992703401,1
PercDevAbs_TR_4,12,0.00135,0.056043407645173765,2.999976992703393,19
PercDevAbs_TR_4,12,0.00383,0.20330246179345296,2.6667000630340683,18
PercDevAbs_TR_4,12,0.00982,0.5054375897041624,2.3331552225672434,17
PercDevAbs_TR_4,12,0.02275,1.0008317891296235,2.000002443899604,16
PercDevAbs_TR_4,12,0.04779,1.7162903579130175,1.6666702079210545,15
PercDevAbs_TR_4,12,0.09121,2.67338238887091,1.3333407702662026,14
PercDevAbs_TR_4,12,0.15866,3.8980846672690763,0.9999803859660789,13
PercDevAbs_TR_4,12,0.25249,5.427459384822797,0.6666746102242979,12
PercDevAbs_TR_4,12,0.36944,7.318418696746369,0.33333688458431254,11
PercDevAbs_TR_4,12,0.5,9.65579893742127,-0,10
PercDevAbs_TR_4,12,0.63056,12.566236161819345,-0.33333688458431254,9
PercDevAbs_TR_4,12,0.74751,16.23853595985827,-0.6666746102242979,8
PercDevAbs_TR_4,12,0.84134,20.9563962879371,-0.9999803859660789,7
PercDevAbs_TR_4,12,0.90879,27.15651736079522,-1.3333407702662026,6
PercDevAbs_TR_4,12,0.95221,35.520116649743805,-1.6666702079210545,5
PercDevAbs_TR_4,12,0.97725,47.149203988085056,-2.0000024438996027,4
PercDevAbs_TR_4,12,0.99018,63.86981845129031,-2.3331552225672416,3
PercDevAbs_TR_4,12,0.99617,88.89856717562411,-2.6667000630340683,2
PercDevAbs_TR_4,12,0.99865,127.93541169609075,-2.999976992703401,1
PercDevAbs_TR_5,6,0.00135,1.6425068294042082,2.999976992703393,19
PercDevAbs_TR_5,6,0.00383,2.661407619733308,2.6667000630340683,18
PercDevAbs_TR_5,6,0.00982,4.125533935040571,2.3331552225672434,17
PercDevAbs_TR_5,6,0.02275,6.159792900749202,2.000002443899604,16
PercDevAbs_TR_5,6,0.04779,8.917350449647197,1.6666702079210545,15
PercDevAbs_TR_5,6,0.09121,12.57175862238104,1.3333407702662026,14
PercDevAbs_TR_5,6,0.15866,17.324673046981,0.9999803859660789,13
PercDevAbs_TR_5,6,0.25249,23.405166358789934,0.6666746102242979,12
PercDevAbs_TR_5,6,0.36944,31.077395250899386,0.33333688458431254,11
PercDevAbs_TR_5,6,0.5,40.63923392609058,-0,10
PercDevAbs_TR_5,6,0.63056,52.42865725345815,-0.33333688458431254,9
PercDevAbs_TR_5,6,0.74751,66.82758177348565,-0.6666746102242979,8
PercDevAbs_TR_5,6,0.84134,84.26491641765665,-0.9999803859660789,7
PercDevAbs_TR_5,6,0.90879,105.23082173320378,-1.3333407702662026,6
PercDevAbs_TR_5,6,0.95221,130.26653073834348,-1.6666702079210545,5
PercDevAbs_TR_5,6,0.97725,159.98853733076012,-2.0000024438996027,4
PercDevAbs_TR_5,6,0.99018,195.0671668584242,-2.3331552225672416,3
PercDevAbs_TR_5,6,0.99617,236.34525277197363,-2.6667000630340683,2
PercDevAbs_TR_5,6,0.99865,284.6182507046836,-2.999976992703401,1
PercDevAbs_TR_5,6.25,0.00135,1.2302112478031952,2.999976992703393,19
PercDevAbs_TR_5,6.25,0.00383,2.076811726029764,2.6667000630340683,18
PercDevAbs_TR_5,6.25,0.00982,3.3298491297314183,2.3331552225672434,17
PercDevAbs_TR_5,6.25,0.02275,5.114115119095987,2.000002443899604,16
PercDevAbs_TR_5,6.25,0.04779,7.5834961204009765,1.6666702079210545,15
PercDevAbs_TR_5,6.25,0.09121,10.914689734590116,1.3333407702662026,14
PercDevAbs_TR_5,6.25,0.15866,15.314492532066858,0.9999803859660789,13
PercDevAbs_TR_5,6.25,0.25249,21.019677948264455,0.6666746102242979,12
PercDevAbs_TR_5,6.25,0.36944,28.304643112572897,0.33333688458431254,11
PercDevAbs_TR_5,6.25,0.5,37.48069400103948,-0,10
PercDevAbs_TR_5,6.25,0.63056,48.902632096165,-0.33333688458431254,9
PercDevAbs_TR_5,6.25,0.74751,62.97305407521168,-0.6666746102242979,8
PercDevAbs_TR_5,6.25,0.84134,80.14590496385631,-0.9999803859660789,7
PercDevAbs_TR_5,6.25,0.90879,100.94117796523646,-1.3333407702662026,6
PercDevAbs_TR_5,6.25,0.95221,125.93555841706505,-1.6666702079210545,5
PercDevAbs_TR_5,6.25,0.97725,155.78714084775427,-2.0000024438996027,4
PercDevAbs_TR_5,6.25,0.99018,191.21466081478314,-2.3331552225672416,3
PercDevAbs_TR_5,6.25,0.99617,233.11845672449655,-2.6667000630340683,2
PercDevAbs_TR_5,6.25,0.99865,282.3586345842869,-2.999976992703401,1
PercDevAbs_TR_5,6.5,0.00135,0.904556573380184,2.999976992703393,19
PercDevAbs_TR_5,6.5,0.00383,1.5991048537272154,2.6667000630340683,18
PercDevAbs_TR_5,6.5,0.00982,2.6614983273962443,2.3331552225672434,17
PercDevAbs_TR_5,6.5,0.02275,4.2156625077554155,2.000002443899604,16
PercDevAbs_TR_5,6.5,0.04779,6.415583118214829,1.6666702079210545,15
PercDevAbs_TR_5,6.5,0.09121,9.44052679406821,1.3333407702662026,14
PercDevAbs_TR_5,6.5,0.15866,13.501992473371306,0.9999803859660789,13
PercDevAbs_TR_5,6.5,0.25249,18.84417120979768,0.6666746102242979,12
PercDevAbs_TR_5,6.5,0.36944,25.751620553151735,0.33333688458431254,11
PercDevAbs_TR_5,6.5,0.5,34.54922738166039,-0,10
PercDevAbs_TR_5,6.5,0.63056,45.6090447993105,-0.33333688458431254,9
PercDevAbs_TR_5,6.5,0.74751,59.35509368998721,-0.6666746102242979,8
PercDevAbs_TR_5,6.5,0.84134,76.26746744717671,-0.9999803859660789,7
PercDevAbs_TR_5,6.5,0.90879,96.89753014267617,-1.3333407702662026,6
PercDevAbs_TR_5,6.5,0.95221,121.8594429520688,-1.6666702079210545,5
PercDevAbs_TR_5,6.5,0.97725,151.8554861420519,-2.0000024438996027,4
PercDevAbs_TR_5,6.5,0.99018,187.65601658172366,-2.3331552225672416,3
PercDevAbs_TR_5,6.5,0.99617,230.22289594309618,-2.6667000630340683,2
PercDevAbs_TR_5,6.5,0.99865,280.485627322504,-2.999976992703401,1
PercDevAbs_TR_5,6.75,0.00135,0.6539092630979098,2.999976992703393,19
PercDevAbs_TR_5,6.75,0.00383,1.2169735061583908,2.6667000630340683,18
PercDevAbs_TR_5,6.75,0.00982,2.1101006412302095,2.3331552225672434,17
PercDevAbs_TR_5,6.75,0.02275,3.4555073163360985,2.000002443899604,16
PercDevAbs_TR_5,6.75,0.04779,5.4065127434736056,1.6666702079210545,15
PercDevAbs_TR_5,6.75,0.09121,8.14417083124819,1.3333407702662026,14
PercDevAbs_TR_5,6.75,0.15866,11.883980086400777,0.9999803859660789,13
PercDevAbs_TR_5,6.75,0.25249,16.876938610763656,0.6666746102242979,12
PercDevAbs_TR_5,6.75,0.36944,23.417291820624722,0.33333688458431254,11
PercDevAbs_TR_5,6.75,0.5,31.843193031572174,-0,10
PercDevAbs_TR_5,6.75,0.63056,42.54383274123653,-0.33333688458431254,9
PercDevAbs_TR_5,6.75,0.74751,55.964778611374065,-0.6666746102242979,8
PercDevAbs_TR_5,6.75,0.84134,72.61267429771824,-0.9999803859660789,7
PercDevAbs_TR_5,6.75,0.90879,93.07098047382347,-1.3333407702662026,6
PercDevAbs_TR_5,6.75,0.95221,117.99244126964945,-1.6666702079210545,5
PercDevAbs_TR_5,6.75,0.97725,148.12506673406523,-2.0000024438996027,4
PercDevAbs_TR_5,6.75,0.99018,184.29288989991463,-2.3331552225672416,3
PercDevAbs_TR_5,6.75,0.99617,227.52193018557944,-2.6667000630340683,2
PercDevAbs_TR_5,6.75,0.99865,278.81441226664913,-2.999976992703401,1
PercDevAbs_TR_5,7,0.00135,0.46625794844644164,2.999976992703393,19
PercDevAbs_TR_5,7,0.00383,0.9182532576729853,2.6667000630340683,18
PercDevAbs_TR_5,7,0.00982,1.6641051426105076,2.3331552225672434,17
PercDevAbs_TR_5,7,0.02275,2.823460339421298,2.000002443899604,16
PercDevAbs_TR_5,7,0.04779,4.548123143956185,1.6666702079210545,15
PercDevAbs_TR_5,7,0.09121,7.019995873080262,1.3333407702662026,14
PercDevAbs_TR_5,7,0.15866,10.457639742491104,0.9999803859660789,13
PercDevAbs_TR_5,7,0.25249,15.117930131224076,0.6666746102242979,12
PercDevAbs_TR_5,7,0.36944,21.303918566029598,0.33333688458431254,11
PercDevAbs_TR_5,7,0.5,29.366200167339056,-0,10
PercDevAbs_TR_5,7,0.63056,39.71036893397223,-0.33333688458431254,9
PercDevAbs_TR_5,7,0.74751,52.80292103221101,-0.6666746102242979,8
PercDevAbs_TR_5,7,0.84134,69.17657785464384,-0.9999803859660789,7
PercDevAbs_TR_5,7,0.90879,89.44659590518599,-1.3333407702662026,6
PercDevAbs_TR_5,7,0.95221,114.30421992464018,-1.6666702079210545,5
PercDevAbs_TR_5,7,0.97725,144.54335428586947,-2.0000024438996027,4
PercDevAbs_TR_5,7,0.99018,181.04219339672366,-2.3331552225672416,3
PercDevAbs_TR_5,7,0.99617,224.89166166307433,-2.6667000630340683,2
PercDevAbs_TR_5,7,0.99865,277.1680120914939,-2.999976992703401,1
PercDevAbs_TR_5,7.25,0.00135,0.3291516751610637,2.999976992703393,19
PercDevAbs_TR_5,7.25,0.00383,0.6893718508899227,2.6667000630340683,18
PercDevAbs_TR_5,7.25,0.00982,1.309557752484759,2.3331552225672434,17
PercDevAbs_TR_5,7.25,0.02275,2.3060217057649703,2.000002443899604,16
PercDevAbs_TR_5,7.25,0.04779,3.8282490630828487,1.6666702079210545,15
PercDevAbs_TR_5,7.25,0.09121,6.058038524150159,1.3333407702662026,14
PercDevAbs_TR_5,7.25,0.15866,9.216000667036992,0.9999803859660789,13
PercDevAbs_TR_5,7.25,0.25249,13.563810307275165,0.6666746102242979,12
PercDevAbs_TR_5,7.25,0.36944,19.412219050461633,0.33333688458431254,11
PercDevAbs_TR_5,7.25,0.5,27.123127303489433,-0,10
PercDevAbs_TR_5,7.25,0.63056,37.11739113000818,-0.33333688458431254,9
PercDevAbs_TR_5,7.25,0.74751,49.881302398907394,-0.6666746102242979,8
PercDevAbs_TR_5,7.25,0.84134,65.97255353749448,-0.9999803859660789,7
PercDevAbs_TR_5,7.25,0.90879,86.0371282148436,-1.3333407702662026,6
PercDevAbs_TR_5,7.25,0.95221,110.80377061438406,-1.6666702079210545,5
PercDevAbs_TR_5,7.25,0.97725,141.11135549065554,-2.0000024438996027,4
PercDevAbs_TR_5,7.25,0.99018,177.891452614745,-2.3331552225672416,3
PercDevAbs_TR_5,7.25,0.99617,222.29911184204767,-2.6667000630340683,2
PercDevAbs_TR_5,7.25,0.99865,275.48421429087125,-2.999976992703401,1
PercDevAbs_TR_5,7.5,0.00135,0.23053585202612523,2.999976992703393,19
PercDevAbs_TR_5,7.5,0.00383,0.516084740879328,2.6667000630340683,18
PercDevAbs_TR_5,7.5,0.00982,1.0305253117843922,2.3331552225672434,17
PercDevAbs_TR_5,7.5,0.02275,1.8862846127715895,2.000002443899604,16
PercDevAbs_TR_5,7.5,0.04779,3.2299299403015045,1.6666702079210545,15
PercDevAbs_TR_5,7.5,0.09121,5.242408337408649,1.3333407702662026,14
PercDevAbs_TR_5,7.5,0.15866,8.145565209325023,0.9999803859660789,13
PercDevAbs_TR_5,7.5,0.25249,12.204989312037503,0.6666746102242979,12
PercDevAbs_TR_5,7.5,0.36944,17.738214146288062,0.33333688458431254,11
PercDevAbs_TR_5,7.5,0.5,25.117488669129482,-0,10
PercDevAbs_TR_5,7.5,0.63056,34.77796191670559,-0.33333688458431254,9
PercDevAbs_TR_5,7.5,0.74751,47.2247522335758,-0.6666746102242979,8
PercDevAbs_TR_5,7.5,0.84134,63.03956842201597,-0.9999803859660789,7
PercDevAbs_TR_5,7.5,0.90879,82.89819863843364,-1.3333407702662026,6
PercDevAbs_TR_5,7.5,0.95221,107.56601016176073,-1.6666702079210545,5
PercDevAbs_TR_5,7.5,0.97725,137.92603925984955,-2.0000024438996027,4
PercDevAbs_TR_5,7.5,0.99018,174.96252622435588,-2.3331552225672416,3
PercDevAbs_TR_5,7.5,0.99617,219.89398677841743,-2.6667000630340683,2
PercDevAbs_TR_5,7.5,0.99865,273.9435262047991,-2.999976992703401,1
PercDevAbs_TR_5,7.75,0.00135,0.16051264378312874,2.999976992703393,19
PercDevAbs_TR_5,7.75,0.00383,0.3860155381688217,2.6667000630340683,18
PercDevAbs_TR_5,7.75,0.00982,0.8123251395276462,2.3331552225672434,17
PercDevAbs_TR_5,7.75,0.02275,1.5475792653910263,2.000002443899604,16
PercDevAbs_TR_5,7.75,0.04779,2.7349510431276305,1.6666702079210545,15
PercDevAbs_TR_5,7.75,0.09121,4.553896260934704,1.3333407702662026,14
PercDevAbs_TR_5,7.75,0.15866,7.226764673096096,0.9999803859660789,13
PercDevAbs_TR_5,7.75,0.25249,11.022230518839658,0.6666746102242979,12
PercDevAbs_TR_5,7.75,0.36944,16.263716877807244,0.33333688458431254,11
PercDevAbs_TR_5,7.75,0.5,23.33285474551745,-0,10
PercDevAbs_TR_5,7.75,0.63056,32.678066721020585,-0.33333688458431254,9
PercDevAbs_TR_5,7.75,0.74751,44.822232030690294,-0.6666746102242979,8
PercDevAbs_TR_5,7.75,0.84134,60.36997218278651,-0.9999803859660789,7
PercDevAbs_TR_5,7.75,0.90879,80.02574999580887,-1.3333407702662026,6
PercDevAbs_TR_5,7.75,0.95221,104.59040300154739,-1.6666702079210545,5
PercDevAbs_TR_5,7.75,0.97725,134.98996797734972,-2.0000024438996027,4
PercDevAbs_TR_5,7.75,0.99018,172.26020977946015,-2.3331552225672416,3
PercDevAbs_TR_5,7.75,0.99617,217.68191265185683,-2.6667000630340683,2
PercDevAbs_TR_5,7.75,0.99865,272.55034464475443,-2.999976992703401,1
PercDevAbs_TR_5,8,0.00135,0.11139893127209696,2.999976992703393,19
PercDevAbs_TR_5,8,0.00383,0.2891525135258413,2.6667000630340683,18
PercDevAbs_TR_5,8,0.00982,0.642662061366965,2.3331552225672434,17
PercDevAbs_TR_5,8,0.02275,1.2755046419118856,2.000002443899604,16
PercDevAbs_TR_5,8,0.04779,2.3270890349578752,1.6666702079210545,15
PercDevAbs_TR_5,8,0.09121,3.9748264731259324,1.3333407702662026,14
PercDevAbs_TR_5,8,0.15866,6.44089472637031,0.9999803859660789,13
PercDevAbs_TR_5,8,0.25249,9.996242320954831,0.6666746102242979,12
PercDevAbs_TR_5,8,0.36944,14.969262606671935,0.33333688458431254,11
PercDevAbs_TR_5,8,0.5,21.749924424164735,-0,10
PercDevAbs_TR_5,8,0.63056,30.798768031126826,-0.33333688458431254,9
PercDevAbs_TR_5,8,0.74751,42.65516409983512,-0.6666746102242979,8
PercDevAbs_TR_5,8,0.84134,57.94526234148003,-0.9999803859660789,7
PercDevAbs_TR_5,8,0.90879,77.4007016068683,-1.3333407702662026,6
PercDevAbs_TR_5,8,0.95221,101.85616778036453,-1.6666702079210545,5
PercDevAbs_TR_5,8,0.97725,132.27895338802242,-2.0000024438996027,4
PercDevAbs_TR_5,8,0.99018,169.7544911978329,-2.3331552225672416,3
PercDevAbs_TR_5,8,0.99617,215.62375935296274,-2.6667000630340683,2
PercDevAbs_TR_5,8,0.99865,271.25210770587546,-2.999976992703401,1
PercDevAbs_TR_5,8.25,0.00135,0.07753807763667081,2.999976992703393,19
PercDevAbs_TR_5,8.25,0.00383,0.2179484335814346,2.6667000630340683,18
PercDevAbs_TR_5,8.25,0.00982,0.5121769462032112,2.3331552225672434,17
PercDevAbs_TR_5,8.25,0.02275,1.0591075446277718,2.000002443899604,16
PercDevAbs_TR_5,8.25,0.04779,1.9941159605307828,1.6666702079210545,15
PercDevAbs_TR_5,8.25,0.09121,3.4920762334143887,1.3333407702662026,14
PercDevAbs_TR_5,8.25,0.15866,5.774319772557871,0.9999803859660789,13
PercDevAbs_TR_5,8.25,0.25249,9.113189413518004,0.6666746102242979,12
PercDevAbs_TR_5,8.25,0.36944,13.840975937092646,0.33333688458431254,11
PercDevAbs_TR_5,8.25,0.5,20.35468924742868,-0,10
PercDevAbs_TR_5,8.25,0.63056,29.125463718200997,-0.33333688458431254,9
PercDevAbs_TR_5,8.25,0.74751,40.70739188685571,-0.6666746102242979,8
PercDevAbs_TR_5,8.25,0.84134,55.746115408185624,-0.9999803859660789,7
PercDevAbs_TR_5,8.25,0.90879,74.99812334181826,-1.3333407702662026,6
PercDevAbs_TR_5,8.25,0.95221,99.3293040906579,-1.6666702079210545,5
PercDevAbs_TR_5,8.25,0.97725,129.74520816527982,-2.0000024438996027,4
PercDevAbs_TR_5,8.25,0.99018,167.37757991714193,-2.3331552225672416,3
PercDevAbs_TR_5,8.25,0.99617,213.62366532517993,-2.6667000630340683,2
PercDevAbs_TR_5,8.25,0.99865,269.9147157472998,-2.999976992703401,1
PercDevAbs_TR_5,8.5,0.00135,0.05494516024601638,2.999976992703393,19
PercDevAbs_TR_5,8.5,0.00383,0.16711383872008967,2.6667000630340683,18
PercDevAbs_TR_5,8.5,0.00982,0.414518974002146,2.3331552225672434,17
PercDevAbs_TR_5,8.5,0.02275,0.8913574717560658,2.000002443899604,16
PercDevAbs_TR_5,8.5,0.04779,1.7287526587274373,1.6666702079210545,15
PercDevAbs_TR_5,8.5,0.09121,3.0984801811345863,1.3333407702662026,14
PercDevAbs_TR_5,8.5,0.15866,5.220128266246604,0.9999803859660789,13
PercDevAbs_TR_5,8.5,0.25249,8.366144156522902,0.6666746102242979,12
PercDevAbs_TR_5,8.5,0.36944,12.871010517711753,0.33333688458431254,11
PercDevAbs_TR_5,8.5,0.5,19.136588058801493,-0,10
PercDevAbs_TR_5,8.5,0.63056,27.641886426303518,-0.33333688458431254,9
PercDevAbs_TR_5,8.5,0.74751,38.9524078881719,-0.6666746102242979,8
PercDevAbs_TR_5,8.5,0.84134,53.729311366873546,-0.9999803859660789,7
PercDevAbs_TR_5,8.5,0.90879,72.7492098830541,-1.3333407702662026,6
PercDevAbs_TR_5,8.5,0.95221,96.90363931836004,-1.6666702079210545,5
PercDevAbs_TR_5,8.5,0.97725,127.22990009685519,-2.0000024438996027,4
PercDevAbs_TR_5,8.5,0.99018,164.89855164951842,-2.3331552225672416,3
PercDevAbs_TR_5,8.5,0.99617,211.35407661660986,-2.6667000630340683,2
PercDevAbs_TR_5,8.5,0.99865,268.0837807602791,-2.999976992703401,1
PercDevAbs_TR_5,8.75,0.00135,0.040587069918833076,2.999976992703393,19
PercDevAbs_TR_5,8.75,0.00383,0.1325097860953873,2.6667000630340683,18
PercDevAbs_TR_5,8.75,0.00982,0.3447386596559577,2.3331552225672434,17
PercDevAbs_TR_5,8.75,0.02275,0.7669596755128562,2.000002443899604,16
PercDevAbs_TR_5,8.75,0.04779,1.5258766049393035,1.6666702079210545,15
PercDevAbs_TR_5,8.75,0.09121,2.789490346422425,1.3333407702662026,14
PercDevAbs_TR_5,8.75,0.15866,4.774412450191387,0.9999803859660789,13
PercDevAbs_TR_5,8.75,0.25249,7.7512934450434345,0.6666746102242979,12
PercDevAbs_TR_5,8.75,0.36944,12.054161829764878,0.33333688458431254,11
PercDevAbs_TR_5,8.75,0.5,18.08621009512268,-0,10
PercDevAbs_TR_5,8.75,0.63056,26.329824039495005,-0.33333688458431254,9
PercDevAbs_TR_5,8.75,0.74751,37.35630184181265,-0.6666746102242979,8
PercDevAbs_TR_5,8.75,0.84134,51.83544730510799,-0.9999803859660789,7
PercDevAbs_TR_5,8.75,0.90879,70.55567617665932,-1.3333407702662026,6
PercDevAbs_TR_5,8.75,0.95221,94.42425281788394,-1.6666702079210545,5
PercDevAbs_TR_5,8.75,0.97725,124.49844556669728,-2.0000024438996027,4
PercDevAbs_TR_5,8.75,0.99018,161.97390372566696,-2.3331552225672416,3
PercDevAbs_TR_5,8.75,0.99617,208.32562429198018,-2.6667000630340683,2
PercDevAbs_TR_5,8.75,0.99865,265.0785737971491,-2.999976992703401,1
PercDevAbs_TR_5,9,0.00135,0.03194695009243424,2.999976992703393,19
PercDevAbs_TR_5,9,0.00383,0.11027122676039847,2.6667000630340683,18
PercDevAbs_TR_5,9,0.00982,0.2976761569205129,2.3331552225672434,17
PercDevAbs_TR_5,9,0.02275,0.6797334364865402,2.000002443899604,16
PercDevAbs_TR_5,9,0.04779,1.3787337448147996,1.6666702079210545,15
PercDevAbs_TR_5,9,0.09121,2.558318720765235,1.3333407702662026,14
PercDevAbs_TR_5,9,0.15866,4.4308552748105265,0.9999803859660789,13
PercDevAbs_TR_5,9,0.25249,7.263094538719804,0.6666746102242979,12
PercDevAbs_TR_5,9,0.36944,11.385554624849105,0.33333688458431254,11
PercDevAbs_TR_5,9,0.5,17.19857736021417,-0,10
PercDevAbs_TR_5,9,0.63056,25.182462064745266,-0.33333688458431254,9
PercDevAbs_TR_5,9,0.74751,35.907373936410956,-0.6666746102242979,8
PercDevAbs_TR_5,9,0.84134,50.04316705629062,-0.9999803859660789,7
PercDevAbs_TR_5,9,0.90879,68.3795402119317,-1.3333407702662026,6
PercDevAbs_TR_5,9,0.95221,91.82683181167165,-1.6666702079210545,5
PercDevAbs_TR_5,9,0.97725,121.4471306167903,-2.0000024438996027,4
PercDevAbs_TR_5,9,0.99018,158.44340455733953,-2.3331552225672416,3
PercDevAbs_TR_5,9,0.99617,204.29941906200202,-2.6667000630340683,2
PercDevAbs_TR_5,9,0.99865,260.55369696252126,-2.999976992703401,1
PercDevAbs_TR_5,9.25,0.00135,0.027035697226803265,2.999976992703393,19
PercDevAbs_TR_5,9.25,0.00383,0.09682854127188871,2.6667000630340683,18
PercDevAbs_TR_5,9.25,0.00982,0.2678084206886894,2.3331552225672434,17
PercDevAbs_TR_5,9.25,0.02275,0.6220029789826014,2.000002443899604,16
PercDevAbs_TR_5,9.25,0.04779,1.2775311468289774,1.6666702079210545,15
PercDevAbs_TR_5,9.25,0.09121,2.393393774966071,1.3333407702662026,14
PercDevAbs_TR_5,9.25,0.15866,4.176805423738313,0.9999803859660789,13
PercDevAbs_TR_5,9.25,0.25249,6.888930122661731,0.6666746102242979,12
PercDevAbs_TR_5,9.25,0.36944,10.854185471199337,0.33333688458431254,11
PercDevAbs_TR_5,9.25,0.5,16.466395621539515,-0,10
PercDevAbs_TR_5,9.25,0.63056,24.19887385268485,-0.33333688458431254,9
PercDevAbs_TR_5,9.25,0.74751,34.614333425619,-0.6666746102242979,8
PercDevAbs_TR_5,9.25,0.84134,48.374739049807246,-0.9999803859660789,7
PercDevAbs_TR_5,9.25,0.90879,66.2612600628097,-1.3333407702662026,6
PercDevAbs_TR_5,9.25,0.95221,89.1754009235213,-1.6666702079210545,5
PercDevAbs_TR_5,9.25,0.97725,118.1697239747651,-2.0000024438996027,4
PercDevAbs_TR_5,9.25,0.99018,154.43757099767285,-2.3331552225672416,3
PercDevAbs_TR_5,9.25,0.99617,199.4506997935929,-2.6667000630340683,2
PercDevAbs_TR_5,9.25,0.99865,254.7379529647767,-2.999976992703401,1
PercDevAbs_TR_5,9.5,0.00135,0.02438692409848255,2.999976992703393,19
PercDevAbs_TR_5,9.5,0.00383,0.08910120706104771,2.6667000630340683,18
PercDevAbs_TR_5,9.5,0.00982,0.24967006982308665,2.3331552225672434,17
PercDevAbs_TR_5,9.5,0.02275,0.5851640628345641,2.000002443899604,16
PercDevAbs_TR_5,9.5,0.04779,1.2099102180827066,1.6666702079210545,15
PercDevAbs_TR_5,9.5,0.09121,2.278293198231968,1.3333407702662026,14
PercDevAbs_TR_5,9.5,0.15866,3.991963095464734,0.9999803859660789,13
PercDevAbs_TR_5,9.5,0.25249,6.605528547488318,0.6666746102242979,12
PercDevAbs_TR_5,9.5,0.36944,10.43568993205674,0.33333688458431254,11
PercDevAbs_TR_5,9.5,0.5,15.867353384205193,-0,10
PercDevAbs_TR_5,9.5,0.63056,23.363544879639054,-0.33333688458431254,9
PercDevAbs_TR_5,9.5,0.74751,33.475181743523656,-0.6666746102242979,8
PercDevAbs_TR_5,9.5,0.84134,46.85079874318185,-0.9999803859660789,7
PercDevAbs_TR_5,9.5,0.90879,64.25611575590297,-1.3333407702662026,6
PercDevAbs_TR_5,9.5,0.95221,86.57532168191112,-1.6666702079210545,5
PercDevAbs_TR_5,9.5,0.97725,114.8411651315883,-2.0000024438996027,4
PercDevAbs_TR_5,9.5,0.99018,150.2251219631829,-2.3331552225672416,3
PercDevAbs_TR_5,9.5,0.99617,194.17192164709616,-2.6667000630340683,2
PercDevAbs_TR_5,9.5,0.99865,248.18374470098922,-2.999976992703401,1
PercDevAbs_TR_5,9.75,0.00135,0.02316844313791614,2.999976992703393,19
PercDevAbs_TR_5,9.75,0.00383,0.08514626271898236,2.6667000630340683,18
PercDevAbs_TR_5,9.75,0.00982,0.239500543700951,2.3331552225672434,17
