measure,age,ss_1_19,raw_min,raw_max
PercDevAbs_TR_10,10.25,14,1.052577713800031,2.096205968069737
PercDevAbs_TR_10,10.25,15,0.4660580456698382,1.052577713800031
PercDevAbs_TR_10,10.25,16,0.17302182223951523,0.4660580456698382
PercDevAbs_TR_10,10.25,17,0.049728333871592964,0.17302182223951523
PercDevAbs_TR_10,10.25,18,0.009753549086162308,0.049728333871592964
PercDevAbs_TR_10,10.25,19,0,0.009753549086162308
PercDevAbs_TR_10,10.5,1,167.04665225980412,Inf
PercDevAbs_TR_10,10.5,2,131.7517776107518,167.04665225980412
PercDevAbs_TR_10,10.5,3,102.46642870214423,131.7517776107518
PercDevAbs_TR_10,10.5,4,78.46185293590622,102.46642870214423
PercDevAbs_TR_10,10.5,5,59.02462496627078,78.46185293590622
PercDevAbs_TR_10,10.5,6,43.51496725580933,59.02462496627078
PercDevAbs_TR_10,10.5,7,31.34285499574779,43.51496725580933
PercDevAbs_TR_10,10.5,8,21.9729812516106,31.34285499574779
PercDevAbs_TR_10,10.5,9,14.92070318123302,21.9729812516106
PercDevAbs_TR_10,10.5,10,9.753062661262408,14.92070318123302
PercDevAbs_TR_10,10.5,11,6.086697021165287,9.753062661262408
PercDevAbs_TR_10,10.5,12,3.5866384622210847,6.086697021165287
PercDevAbs_TR_10,10.5,13,1.964868139630735,3.5866384622210847
PercDevAbs_TR_10,10.5,14,0.97859154443232,1.964868139630735
PercDevAbs_TR_10,10.5,15,0.4284913719627679,0.97859154443232
PercDevAbs_TR_10,10.5,16,0.15658966763262538,0.4284913719627679
PercDevAbs_TR_10,10.5,17,0.04399053753970057,0.15658966763262538
PercDevAbs_TR_10,10.5,18,0.008344996584094743,0.04399053753970057
PercDevAbs_TR_10,10.5,19,0,0.008344996584094743
PercDevAbs_TR_10,10.75,1,161.56254798395398,Inf
PercDevAbs_TR_10,10.75,2,127.29913697319247,161.56254798395398
PercDevAbs_TR_10,10.75,3,98.89268585154436,127.29913697319247
PercDevAbs_TR_10,10.75,4,75.6297718792158,98.89268585154436
PercDevAbs_TR_10,10.75,5,56.8125401132059,75.6297718792158
PercDevAbs_TR_10,10.75,6,41.81530240700764,56.8125401132059
PercDevAbs_TR_10,10.75,7,30.061329770425807,41.81530240700764
PercDevAbs_TR_10,10.75,8,21.027647010786524,30.061329770425807
PercDevAbs_TR_10,10.75,9,14.241085833761524,21.027647010786524
PercDevAbs_TR_10,10.75,10,9.279247650308633,14.241085833761524
PercDevAbs_TR_10,10.75,11,5.768453737731125,9.279247650308633
PercDevAbs_TR_10,10.75,12,3.382552086326043,5.768453737731125
PercDevAbs_TR_10,10.75,13,1.8414833828020516,3.382552086326043
PercDevAbs_TR_10,10.75,14,0.9095705341153764,1.8414833828020516
PercDevAbs_TR_10,10.75,15,0.3937836928955848,0.9095705341153764
PercDevAbs_TR_10,10.75,16,0.14162003859727487,0.3937836928955848
PercDevAbs_TR_10,10.75,17,0.03887320525420663,0.14162003859727487
PercDevAbs_TR_10,10.75,18,0.007128720679215241,0.03887320525420663
PercDevAbs_TR_10,10.75,19,0,0.007128720679215241
PercDevAbs_TR_10,11,1,156.26799078922062,Inf
PercDevAbs_TR_10,11,2,123.00439170087367,156.26799078922062
PercDevAbs_TR_10,11,3,95.44923112475524,123.00439170087367
PercDevAbs_TR_10,11,4,72.90408563347101,95.44923112475524
PercDevAbs_TR_10,11,5,54.68631975555411,72.90408563347101
PercDevAbs_TR_10,11,6,40.18401646527676,54.68631975555411
PercDevAbs_TR_10,11,7,28.833435958748954,40.18401646527676
PercDevAbs_TR_10,11,8,20.123645447995134,28.833435958748954
PercDevAbs_TR_10,11,9,13.592675879127475,20.123645447995134
PercDevAbs_TR_10,11,10,8.828429115355407,13.592675879127475
PercDevAbs_TR_10,11,11,5.466666506666164,8.828429115355407
PercDevAbs_TR_10,11,12,3.189823226899202,5.466666506666164
PercDevAbs_TR_10,11,13,1.7255860524608426,3.189823226899202
PercDevAbs_TR_10,11,14,0.8451970276412408,1.7255860524608426
PercDevAbs_TR_10,11,15,0.3617307298623665,0.8451970276412408
PercDevAbs_TR_10,11,16,0.12799235122078684,0.3617307298623665
PercDevAbs_TR_10,11,17,0.03431447238956793,0.12799235122078684
PercDevAbs_TR_10,11,18,0.006080283218105513,0.03431447238956793
PercDevAbs_TR_10,11,19,0,0.006080283218105513
PercDevAbs_TR_10,11.25,1,151.15624429249084,Inf
PercDevAbs_TR_10,11.25,2,118.86179048041261,151.15624429249084
PercDevAbs_TR_10,11.25,3,92.13119260594566,118.86179048041261
PercDevAbs_TR_10,11.25,4,70.28070244580698,92.13119260594566
PercDevAbs_TR_10,11.25,5,52.642560439476,70.28070244580698
PercDevAbs_TR_10,11.25,6,38.61830906138751,52.642560439476
PercDevAbs_TR_10,11.25,7,27.65689764473815,38.61830906138751
PercDevAbs_TR_10,11.25,8,19.259152799481086,27.65689764473815
PercDevAbs_TR_10,11.25,9,12.974035586808778,19.259152799481086
PercDevAbs_TR_10,11.25,10,8.399495195804922,12.974035586808778
PercDevAbs_TR_10,11.25,11,5.180494932979262,8.399495195804922
PercDevAbs_TR_10,11.25,12,3.007834106686778,5.180494932979262
PercDevAbs_TR_10,11.25,13,1.616737500319036,3.007834106686778
PercDevAbs_TR_10,11.25,14,0.7851731829681883,1.616737500319036
PercDevAbs_TR_10,11.25,15,0.3321421260840476,0.7851731829681883
PercDevAbs_TR_10,11.25,16,0.11559525710470253,0.3321421260840476
PercDevAbs_TR_10,11.25,17,0.03025808811823604,0.11559525710470253
PercDevAbs_TR_10,11.25,18,0.005178086666002466,0.03025808811823604
PercDevAbs_TR_10,11.25,19,0,0.005178086666002466
PercDevAbs_TR_10,11.5,1,146.2208011939092,Inf
PercDevAbs_TR_10,11.5,2,114.86578490012695,146.2208011939092
PercDevAbs_TR_10,11.5,3,88.93387673107993,114.86578490012695
PercDevAbs_TR_10,11.5,4,67.7556860564105,88.93387673107993
PercDevAbs_TR_10,11.5,5,50.67799305161766,67.7556860564105
PercDevAbs_TR_10,11.5,6,37.115494734988935,50.67799305161766
PercDevAbs_TR_10,11.5,7,26.529536107885356,37.115494734988935
PercDevAbs_TR_10,11.5,8,18.4324264871381,26.529536107885356
PercDevAbs_TR_10,11.5,9,12.38379407645585,18.4324264871381
PercDevAbs_TR_10,11.5,10,7.991388179102848,12.38379407645585
PercDevAbs_TR_10,11.5,11,4.909141647852192,7.991388179102848
PercDevAbs_TR_10,11.5,12,2.836000368757814,4.909141647852192
PercDevAbs_TR_10,11.5,13,1.5145243339446504,2.836000368757814
PercDevAbs_TR_10,11.5,14,0.7292196071637342,1.5145243339446504
PercDevAbs_TR_10,11.5,15,0.30484043161116514,0.7292196071637342
PercDevAbs_TR_10,11.5,16,0.10432592833560436,0.30484043161116514
PercDevAbs_TR_10,11.5,17,0.026652937123336003,0.10432592833560436
PercDevAbs_TR_10,11.5,18,0.004403075390349602,0.026652937123336003
PercDevAbs_TR_10,11.5,19,0,0.004403075390349602
PercDevAbs_TR_10,11.75,1,141.45535233733457,Inf
PercDevAbs_TR_10,11.75,2,111.01100490330907,141.45535233733457
PercDevAbs_TR_10,11.75,3,85.85274898561859,111.01100490330907
PercDevAbs_TR_10,11.75,4,65.32524064867067,85.85274898561859
PercDevAbs_TR_10,11.75,5,48.789471179658555,65.32524064867067
PercDevAbs_TR_10,11.75,6,35.67299399650743,48.789471179658555
PercDevAbs_TR_10,11.75,7,25.449262997862615,35.67299399650743
PercDevAbs_TR_10,11.75,8,17.641799924729728,25.449262997862615
PercDevAbs_TR_10,11.75,9,11.820643369156311,17.641799924729728
PercDevAbs_TR_10,11.75,10,7.603101492979109,11.820643369156311
PercDevAbs_TR_10,11.75,11,4.651850008296956,7.603101492979109
PercDevAbs_TR_10,11.75,12,2.6737693090382977,4.651850008296956
PercDevAbs_TR_10,11.75,13,1.4185570556299893,2.6737693090382977
PercDevAbs_TR_10,11.75,14,0.677074312491056,1.4185570556299893
PercDevAbs_TR_10,11.75,15,0.2796603146768223,0.677074312491056
PercDevAbs_TR_10,11.75,16,0.09408947875593611,0.2796603146768223
PercDevAbs_TR_10,11.75,17,0.023452631817654442,0.09408947875593611
PercDevAbs_TR_10,11.75,18,0.0037384724263848515,0.023452631817654442
PercDevAbs_TR_10,11.75,19,0,0.0037384724263848515
PercDevAbs_TR_10,12,1,136.85380226586526,Inf
PercDevAbs_TR_10,12,2,107.29226884833415,136.85380226586526
PercDevAbs_TR_10,12,3,82.88343973276001,107.29226884833415
PercDevAbs_TR_10,12,4,62.985713518023545,82.88343973276001
PercDevAbs_TR_10,12,5,46.973971513795625,62.985713518023545
PercDevAbs_TR_10,12,6,34.288332192411055,46.973971513795625
PercDevAbs_TR_10,12,7,24.41407824952767,34.288332192411055
PercDevAbs_TR_10,12,8,16.88567993960572,24.41407824952767
PercDevAbs_TR_10,12,9,11.28333565929618,16.88567993960572
PercDevAbs_TR_10,12,10,7.233677072642043,11.28333565929618
PercDevAbs_TR_10,12,11,4.407901721361553,7.233677072642043
PercDevAbs_TR_10,12,12,2.5206178499376604,4.407901721361553
PercDevAbs_TR_10,12,13,1.3284684222482193,2.5206178499376604
PercDevAbs_TR_10,12,14,0.6284914565936686,1.3284684222482193
PercDevAbs_TR_10,12,15,0.25644764549085286,0.6284914565936686
PercDevAbs_TR_10,12,16,0.08479833396971642,0.25644764549085286
PercDevAbs_TR_10,12,17,0.020615100124015767,0.08479833396971642
PercDevAbs_TR_10,12,18,0.0031695312578117136,0.020615100124015767
PercDevAbs_TR_10,12,19,0,0.0031695312578117136
PercDevAbs_TR_11,6,1,289.70680188899,Inf
PercDevAbs_TR_11,6,2,234.76715179922158,289.70680188899
PercDevAbs_TR_11,6,3,188.03666939245227,234.76715179922158
PercDevAbs_TR_11,6,4,148.68659938649554,188.03666939245227
PercDevAbs_TR_11,6,5,115.87360736241888,148.68659938649554
PercDevAbs_TR_11,6,6,88.8320544304558,115.87360736241888
PercDevAbs_TR_11,6,7,66.83798212719913,88.8320544304558
PercDevAbs_TR_11,6,8,49.2187656596354,66.83798212719913
PercDevAbs_TR_11,6,9,35.34806243337325,49.2187656596354
PercDevAbs_TR_11,6,10,24.649485552259996,35.34806243337325
PercDevAbs_TR_11,6,11,16.595134868963765,24.649485552259996
PercDevAbs_TR_11,6,12,10.705815191435006,16.595134868963765
PercDevAbs_TR_11,6,13,6.551000760588054,10.705815191435006
PercDevAbs_TR_11,6,14,3.7486529978785694,6.551000760588054
PercDevAbs_TR_11,6,15,1.965130749701935,3.7486529978785694
PercDevAbs_TR_11,6,16,0.9149237946898758,1.965130749701935
PercDevAbs_TR_11,6,17,0.3602759281091882,0.9149237946898758
PercDevAbs_TR_11,6,18,0.11084982418302748,0.3602759281091882
PercDevAbs_TR_11,6,19,0,0.11084982418302748
PercDevAbs_TR_11,6.25,1,280.6483422898482,Inf
PercDevAbs_TR_11,6.25,2,227.27700433486825,280.6483422898482
PercDevAbs_TR_11,6.25,3,181.90417645300425,227.27700433486825
PercDevAbs_TR_11,6.25,4,143.71960724371402,181.90417645300425
PercDevAbs_TR_11,6.25,5,111.89932974821431,143.71960724371402
PercDevAbs_TR_11,6.25,6,85.69530172850581,111.89932974821431
PercDevAbs_TR_11,6.25,7,64.40042395484129,85.69530172850581
PercDevAbs_TR_11,6.25,8,47.35791027887784,64.40042395484129
PercDevAbs_TR_11,6.25,9,33.95638824577186,47.35791027887784
PercDevAbs_TR_11,6.25,10,23.633460525802214,33.95638824577186
PercDevAbs_TR_11,6.25,11,15.874279256810077,23.633460525802214
PercDevAbs_TR_11,6.25,12,10.211755567085337,15.874279256810077
PercDevAbs_TR_11,6.25,13,6.226523748106632,10.211755567085337
PercDevAbs_TR_11,6.25,14,3.546757895380571,6.226523748106632
PercDevAbs_TR_11,6.25,15,1.8480831838142946,3.546757895380571
PercDevAbs_TR_11,6.25,16,0.853305119979148,1.8480831838142946
PercDevAbs_TR_11,6.25,17,0.3320410679270982,0.853305119979148
PercDevAbs_TR_11,6.25,18,0.100380849762394,0.3320410679270982
PercDevAbs_TR_11,6.25,19,0,0.100380849762394
PercDevAbs_TR_11,6.5,1,271.8810164185524,Inf
PercDevAbs_TR_11,6.5,2,220.0321022599726,271.8810164185524
PercDevAbs_TR_11,6.5,3,175.97655691304516,220.0321022599726
PercDevAbs_TR_11,6.5,4,138.92221619762032,175.97655691304516
PercDevAbs_TR_11,6.5,5,108.06402938899416,138.92221619762032
PercDevAbs_TR_11,6.5,6,82.67114217168782,108.06402938899416
PercDevAbs_TR_11,6.5,7,62.05291793791142,82.67114217168782
PercDevAbs_TR_11,6.5,8,45.56803316828635,62.05291793791142
PercDevAbs_TR_11,6.5,9,32.619725449503896,45.56803316828635
PercDevAbs_TR_11,6.5,10,22.659246290667937,32.619725449503896
PercDevAbs_TR_11,6.5,11,15.184477424437421,22.659246290667937
PercDevAbs_TR_11,6.5,12,9.74013192587137,15.184477424437421
PercDevAbs_TR_11,6.5,13,5.917718032998,9.74013192587137
PercDevAbs_TR_11,6.5,14,3.355354821129888,5.917718032998
PercDevAbs_TR_11,6.5,15,1.7376842774935064,3.355354821129888
PercDevAbs_TR_11,6.5,16,0.7955966592639685,1.7376842774935064
PercDevAbs_TR_11,6.5,17,0.30587024786616634,0.7955966592639685
PercDevAbs_TR_11,6.5,18,0.09083083093037589,0.30587024786616634
PercDevAbs_TR_11,6.5,19,0,0.09083083093037589
PercDevAbs_TR_11,6.75,1,263.3951769491804,Inf
PercDevAbs_TR_11,6.75,2,213.0241871934074,263.3951769491804
PercDevAbs_TR_11,6.75,3,170.24679096355305,213.0241871934074
PercDevAbs_TR_11,6.75,4,134.28850450095717,170.24679096355305
PercDevAbs_TR_11,6.75,5,104.36275316416696,134.28850450095717
PercDevAbs_TR_11,6.75,6,79.75547178778817,104.36275316416696
PercDevAbs_TR_11,6.75,7,59.79209953561557,79.75547178778817
PercDevAbs_TR_11,6.75,8,43.846408806004156,59.79209953561557
PercDevAbs_TR_11,6.75,9,31.33589612421803,43.846408806004156
PercDevAbs_TR_11,6.75,10,21.725129687325406,31.33589612421803
PercDevAbs_TR_11,6.75,11,14.524406332776573,21.725129687325406
PercDevAbs_TR_11,6.75,12,9.289944523148657,14.524406332776573
PercDevAbs_TR_11,6.75,13,5.623847770312571,9.289944523148657
PercDevAbs_TR_11,6.75,14,3.1739194746248485,5.623847770312571
PercDevAbs_TR_11,6.75,15,1.6335755853037008,3.1739194746248485
PercDevAbs_TR_11,6.75,16,0.7415664246509859,1.6335755853037008
PercDevAbs_TR_11,6.75,17,0.28162454509764856,0.7415664246509859
PercDevAbs_TR_11,6.75,18,0.08212618760257545,0.28162454509764856
PercDevAbs_TR_11,6.75,19,0,0.08212618760257545
PercDevAbs_TR_11,7,1,255.1814629655537,Inf
PercDevAbs_TR_11,7,2,206.24525419678235,255.1814629655537
PercDevAbs_TR_11,7,3,164.70808158345676,206.24525419678235
PercDevAbs_TR_11,7,4,129.81274485009425,164.70808158345676
PercDevAbs_TR_11,7,5,100.79071631524181,129.81274485009425
PercDevAbs_TR_11,7,6,76.94433110968092,100.79071631524181
PercDevAbs_TR_11,7,7,57.614727028668106,76.94433110968092
PercDevAbs_TR_11,7,8,42.1904149242399,57.614727028668106
PercDevAbs_TR_11,7,9,30.102808084877182,42.1904149242399
PercDevAbs_TR_11,7,10,20.829467746839768,30.102808084877182
PercDevAbs_TR_11,7,11,13.892799479712526,20.829467746839768
PercDevAbs_TR_11,7,12,8.86023829775513,13.892799479712526
PercDevAbs_TR_11,7,13,5.344211646397717,8.86023829775513
PercDevAbs_TR_11,7,14,3.001953529739864,5.344211646397717
PercDevAbs_TR_11,7,15,1.535417561229689,3.001953529739864
PercDevAbs_TR_11,7,16,0.690995615980257,1.535417561229689
PercDevAbs_TR_11,7,17,0.2591737496994345,0.690995615980257
PercDevAbs_TR_11,7,18,0.0741986726651026,0.2591737496994345
PercDevAbs_TR_11,7,19,0,0.0741986726651026
PercDevAbs_TR_11,7.25,1,247.23080483046834,Inf
PercDevAbs_TR_11,7.25,2,199.68755427194856,247.23080483046834
PercDevAbs_TR_11,7.25,3,159.35385520073004,199.68755427194856
PercDevAbs_TR_11,7.25,4,125.48940367433967,159.35385520073004
PercDevAbs_TR_11,7.25,5,97.34330075934058,125.48940367433967
PercDevAbs_TR_11,7.25,6,74.2339028464118,97.34330075934058
PercDevAbs_TR_11,7.25,7,55.51767882322842,74.2339028464118
PercDevAbs_TR_11,7.25,8,40.59752966813218,55.51767882322842
PercDevAbs_TR_11,7.25,9,28.918452069149232,40.59752966813218
PercDevAbs_TR_11,7.25,10,19.97068503674844,28.918452069149232
PercDevAbs_TR_11,7.25,11,13.288444495554526,19.97068503674844
PercDevAbs_TR_11,7.25,12,8.45010077412724,13.288444495554526
PercDevAbs_TR_11,7.25,13,5.078141115452166,8.45010077412724
PercDevAbs_TR_11,7.25,14,2.838983208996746,5.078141115452166
PercDevAbs_TR_11,7.25,15,1.4428884541987115,2.838983208996746
PercDevAbs_TR_11,7.25,16,0.6436778059762714,1.4428884541987115
PercDevAbs_TR_11,7.25,17,0.23839579690288254,0.6436778059762714
PercDevAbs_TR_11,7.25,18,0.06698500003434639,0.23839579690288254
PercDevAbs_TR_11,7.25,19,0,0.06698500003434639
PercDevAbs_TR_11,7.5,1,239.53444532231666,Inf
PercDevAbs_TR_11,7.5,2,193.3436093855571,239.53444532231666
PercDevAbs_TR_11,7.5,3,154.17777181204605,193.3436093855571
PercDevAbs_TR_11,7.5,4,121.313147405146,154.17777181204605
PercDevAbs_TR_11,7.5,5,94.01605841308441,121.313147405146
PercDevAbs_TR_11,7.5,6,71.62051303120205,94.01605841308441
PercDevAbs_TR_11,7.5,7,53.49795306645858,71.62051303120205
PercDevAbs_TR_11,7.5,8,39.065330206971396,53.49795306645858
PercDevAbs_TR_11,7.5,9,27.78089976728724,39.065330206971396
PercDevAbs_TR_11,7.5,10,19.147271438013963,27.78089976728724
PercDevAbs_TR_11,7.5,11,12.71018091128846,19.147271438013963
PercDevAbs_TR_11,7.5,12,8.058659992284946,12.71018091128846
PercDevAbs_TR_11,7.5,13,4.824998598270465,8.058659992284946
PercDevAbs_TR_11,7.5,14,2.6845578049773025,4.824998598270465
PercDevAbs_TR_11,7.5,15,1.3556831632309152,2.6845578049773025
PercDevAbs_TR_11,7.5,16,0.5994181073770856,1.3556831632309152
PercDevAbs_TR_11,7.5,17,0.21917620119489908,0.5994181073770856
PercDevAbs_TR_11,7.5,18,0.060426485067100744,0.21917620119489908
PercDevAbs_TR_11,7.5,19,0,0.060426485067100744
PercDevAbs_TR_11,7.75,1,232.08399792830238,Inf
PercDevAbs_TR_11,7.75,2,187.2062541722799,232.08399792830238
PercDevAbs_TR_11,7.75,3,149.17375344205556,187.2062541722799
PercDevAbs_TR_11,7.75,4,117.27886059846635,149.17375344205556
PercDevAbs_TR_11,7.75,5,90.80472145805643,117.27886059846635
PercDevAbs_TR_11,7.75,6,69.10063552297265,90.80472145805643
PercDevAbs_TR_11,7.75,7,51.552668119219526,69.10063552297265
PercDevAbs_TR_11,7.75,8,37.591490587200695,51.552668119219526
PercDevAbs_TR_11,7.75,9,26.688300169221208,37.591490587200695
PercDevAbs_TR_11,7.75,10,18.35777783611835,26.688300169221208
PercDevAbs_TR_11,7.75,11,12.156895810789697,18.35777783611835
PercDevAbs_TR_11,7.75,12,7.685080536532706,12.156895810789697
PercDevAbs_TR_11,7.75,13,4.584174132039969,7.685080536532706
PercDevAbs_TR_11,7.75,14,2.538247055742643,4.584174132039969
PercDevAbs_TR_11,7.75,15,1.273511333487056,2.538247055742643
PercDevAbs_TR_11,7.75,16,0.5580319050304732,1.273511333487056
PercDevAbs_TR_11,7.75,17,0.20140728968648858,0.5580319050304732
PercDevAbs_TR_11,7.75,18,0.05446862196773318,0.20140728968648858
PercDevAbs_TR_11,7.75,19,0,0.05446862196773318
PercDevAbs_TR_11,8,1,224.87144152701148,Inf
PercDevAbs_TR_11,8,2,181.26863107255645,224.87144152701148
PercDevAbs_TR_11,8,3,144.33597973984436,181.26863107255645
PercDevAbs_TR_11,8,4,113.38164198544601,144.33597973984436
PercDevAbs_TR_11,8,5,87.70519883468374,113.38164198544601
PercDevAbs_TR_11,8,6,66.67088892644095,87.70519883468374
PercDevAbs_TR_11,8,7,49.6790598804372,66.67088892644095
PercDevAbs_TR_11,8,8,36.17377943499292,49.6790598804372
PercDevAbs_TR_11,8,9,25.63887761609477,36.17377943499292
PercDevAbs_TR_11,8,10,17.60081448998583,25.63887761609477
PercDevAbs_TR_11,8,11,11.6275224841196,17.60081448998583
PercDevAbs_TR_11,8,12,7.328562439551851,11.6275224841196
PercDevAbs_TR_11,8,13,4.355084491951261,7.328562439551851
PercDevAbs_TR_11,8,14,2.399640451815594,4.355084491951261
PercDevAbs_TR_11,8,15,1.1960968184106637,2.399640451815594
PercDevAbs_TR_11,8,16,0.5193444455785516,1.1960968184106637
PercDevAbs_TR_11,8,17,0.18498789464693394,0.5193444455785516
PercDevAbs_TR_11,8,18,0.04906085668325029,0.18498789464693394
PercDevAbs_TR_11,8,19,0,0.04906085668325029
PercDevAbs_TR_11,8.25,1,217.8890643523265,Inf
PercDevAbs_TR_11,8.25,2,175.5241463868449,217.8890643523265
PercDevAbs_TR_11,8.25,3,139.65885405438445,175.5241463868449
PercDevAbs_TR_11,8.25,4,109.61677874200899,139.65885405438445
PercDevAbs_TR_11,8.25,5,84.71355711878736,109.61677874200899
PercDevAbs_TR_11,8.25,6,64.32802270591945,84.71355711878736
PercDevAbs_TR_11,8.25,7,47.874471971310385,64.32802270591945
PercDevAbs_TR_11,8.25,8,34.81005323028554,47.874471971310385
PercDevAbs_TR_11,8.25,9,24.630927354209618,34.81005323028554
PercDevAbs_TR_11,8.25,10,16.87504821026504,24.630927354209618
PercDevAbs_TR_11,8.25,11,11.121038712910973,16.87504821026504
PercDevAbs_TR_11,8.25,12,6.988340179964865,11.121038712910973
PercDevAbs_TR_11,8.25,13,4.137172612329298,6.988340179964865
PercDevAbs_TR_11,8.25,14,2.2683468826822333,4.137172612329298
PercDevAbs_TR_11,8.25,15,1.1231774279587197,2.2683468826822333
PercDevAbs_TR_11,8.25,16,0.48319062255903966,1.1231774279587197
PercDevAbs_TR_11,8.25,17,0.16982315339462206,0.48319062255903966
PercDevAbs_TR_11,8.25,18,0.04415640529433364,0.16982315339462206
PercDevAbs_TR_11,8.25,19,0,0.04415640529433364
PercDevAbs_TR_11,8.5,1,211.1293880906618,Inf
PercDevAbs_TR_11,8.5,2,169.96641051420963,211.1293880906618
PercDevAbs_TR_11,8.5,3,135.13695708364773,169.96641051420963
PercDevAbs_TR_11,8.5,4,105.97971113457278,135.13695708364773
PercDevAbs_TR_11,8.5,5,81.82599406447628,105.97971113457278
PercDevAbs_TR_11,8.5,6,62.06889781095186,81.82599406447628
PercDevAbs_TR_11,8.5,7,46.13634189523323,62.06889781095186
PercDevAbs_TR_11,8.5,8,33.498246696781436,46.13634189523323
PercDevAbs_TR_11,8.5,9,23.66280907479052,33.498246696781436
PercDevAbs_TR_11,8.5,10,16.179198171105988,23.66280907479052
PercDevAbs_TR_11,8.5,11,10.636464158054071,16.179198171105988
PercDevAbs_TR_11,8.5,12,6.663681110539677,10.636464158054071
PercDevAbs_TR_11,8.5,13,3.929906659784448,6.663681110539677
PercDevAbs_TR_11,8.5,14,2.143994078380383,3.929906659784448
PercDevAbs_TR_11,8.5,15,1.054504560491059,2.143994078380383
PercDevAbs_TR_11,8.5,16,0.4494146982740266,1.054504560491059
PercDevAbs_TR_11,8.5,17,0.15582427683845831,0.4494146982740266
PercDevAbs_TR_11,8.5,18,0.039712061034049374,0.15582427683845831
PercDevAbs_TR_11,8.5,19,0,0.039712061034049374
PercDevAbs_TR_11,8.75,1,204.5851856613534,Inf
PercDevAbs_TR_11,8.75,2,164.58924937573843,204.5851856613534
PercDevAbs_TR_11,8.75,3,130.76505335559781,164.58924937573843
PercDevAbs_TR_11,8.75,4,102.46603527602403,130.76505335559781
PercDevAbs_TR_11,8.75,5,79.03883866255997,102.46603527602403
PercDevAbs_TR_11,8.75,6,59.89048489250666,79.03883866255997
PercDevAbs_TR_11,8.75,7,44.46219810878973,59.89048489250666
PercDevAbs_TR_11,8.75,8,32.23636928118868,44.46219810878973
PercDevAbs_TR_11,8.75,9,22.732943225657802,32.23636928118868
PercDevAbs_TR_11,8.75,10,15.512032363797235,22.732943225657802
PercDevAbs_TR_11,8.75,11,10.172857164629079,15.512032363797235
PercDevAbs_TR_11,8.75,12,6.353882737972446,10.172857164629079
PercDevAbs_TR_11,8.75,13,3.732777840011023,6.353882737972446
PercDevAbs_TR_11,8.75,14,2.0262269383083824,3.732777840011023
PercDevAbs_TR_11,8.75,15,0.9898420055493962,2.0262269383083824
PercDevAbs_TR_11,8.75,16,0.4178695032248225,0.9898420055493962
PercDevAbs_TR_11,8.75,17,0.14290805234272524,0.4178695032248225
PercDevAbs_TR_11,8.75,18,0.035687904121543275,0.14290805234272524
PercDevAbs_TR_11,8.75,19,0,0.035687904121543275
PercDevAbs_TR_11,9,1,198.2495117792553,Inf
PercDevAbs_TR_11,9,2,159.3867279024323,198.2495117792553
PercDevAbs_TR_11,9,3,126.53810888845602,159.3867279024323
PercDevAbs_TR_11,9,4,99.0715160578303,126.53810888845602
PercDevAbs_TR_11,9,5,76.3485602980398,99.0715160578303
PercDevAbs_TR_11,9,6,57.789870507027715,76.3485602980398
PercDevAbs_TR_11,9,7,42.849663970167285,57.789870507027715
PercDevAbs_TR_11,9,8,31.022507430588945,42.849663970167285
PercDevAbs_TR_11,9,9,21.83981209850578,31.022507430588945
PercDevAbs_TR_11,9,10,14.872367881260864,21.83981209850578
PercDevAbs_TR_11,9,11,9.72931454708344,14.872367881260864
PercDevAbs_TR_11,9,12,6.05827223818398,9.72931454708344
PercDevAbs_TR_11,9,13,3.5452998083992786,6.05827223818398
PercDevAbs_TR_11,9,14,1.9147069478028111,3.5452998083992786
PercDevAbs_TR_11,9,15,0.9289654321421181,1.9147069478028111
PercDevAbs_TR_11,9,16,0.3884160263425171,0.9289654321421181
PercDevAbs_TR_11,9,17,0.13099653970451208,0.3884160263425171
PercDevAbs_TR_11,9,18,0.032047089507201226,0.13099653970451208
PercDevAbs_TR_11,9,19,0,0.032047089507201226
PercDevAbs_TR_11,9.25,1,192.11568851226983,Inf
PercDevAbs_TR_11,9.25,2,154.35313868028595,192.11568851226983
PercDevAbs_TR_11,9.25,3,122.4512823811165,154.35313868028595
PercDevAbs_TR_11,9.25,4,95.79208040981254,122.4512823811165
PercDevAbs_TR_11,9.25,5,73.75176366849911,95.79208040981254
PercDevAbs_TR_11,9.25,6,55.76425334172289,73.75176366849911
PercDevAbs_TR_11,9.25,7,41.296454974442696,55.76425334172289
PercDevAbs_TR_11,9.25,8,29.854822590918225,41.296454974442696
PercDevAbs_TR_11,9.25,9,20.981958389410565,29.854822590918225
PercDevAbs_TR_11,9.25,10,14.259069880412131,20.981958389410565
PercDevAbs_TR_11,9.25,11,9.304970829696272,14.259069880412131
PercDevAbs_TR_11,9.25,12,5.776205883001371,9.304970829696272
PercDevAbs_TR_11,9.25,13,3.367008218346874,5.776205883001371
PercDevAbs_TR_11,9.25,14,1.8091118062516882,3.367008218346874
PercDevAbs_TR_11,9.25,15,0.8716620730529863,1.8091118062516882
PercDevAbs_TR_11,9.25,16,0.36092314553059224,0.8716620730529863
PercDevAbs_TR_11,9.25,17,0.12001684677876936,0.36092314553059224
PercDevAbs_TR_11,9.25,18,0.02875567006984706,0.12001684677876936
PercDevAbs_TR_11,9.25,19,0,0.02875567006984706
PercDevAbs_TR_11,9.5,1,186.17722958290616,Inf
