thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,sound_1.stopped,item1.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,216.38244360033423,216.49000360025093,216.42334189917892,221.238444800023,221.23841787027195,226.38732830015942,226.38732830015942,226.87020010035485,226.87020010035485,221.58846300002187,221.63840469997376,227.37027640035376,228.17255240026861,w,0,795.5167000181973,None,4.647307523747209,5.126,1.1030042608126809,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,228.99591260030866,229.1040448001586,229.03734213933348,234.81878249999136,234.81880616992711,241.31743160029873,241.31743160029873,241.78425060026348,241.78425060026348,235.2020203000866,235.2523545003496,242.2838032003492,245.1023661000654,p,1,2812.5618998892605,None,5.635905824520745,6.473,1.1485287727550766,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,245.94525500014424,246.05053310003132,245.98393750907852,248.39972770027816,248.3997545702383,251.0491578001529,251.0491578001529,251.53206000011414,251.53206000011414,248.79963740007952,248.84942600037903,252.0323385000229,254.74986000033095,p,1,2700.01110015437,None,2.288,2.627833832063615,1.1485287727550766,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,255.46981360018253,255.56537690013647,255.5153725192882,264.6462139002979,264.64623696999627,272.7281957999803,272.7281957999803,273.21106600016356,273.21106600016356,264.930360800121,264.96303010033444,273.71117360005155,275.32922190008685,w,1,1615.0926002301276,None,8.89,8.059805674231894,1.1030042608126809,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,276.111341800075,276.21130269998685,276.14447112903,283.24249770026654,283.24257097011434,290.8908385001123,290.8908385001123,291.3743835003115,291.3743835003115,283.57596400007606,283.6257799002342,291.8744179001078,297.3414766001515,p,1,5456.915199756622,None,6.912031322873335,7.624,1.1030042608126809,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,298.18146130023524,298.2902577002533,298.2235772090033,305.5553248003125,305.55451557030904,312.30340520013124,312.28748199995607,312.76972700003535,312.76972700003535,305.95507910009474,306.0048214001581,313.2706428002566,318.4873093999922,p,0,5202.87000015378,None,7.199,6.716296050350659,1.0718705587172768,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,319.3399717002176,319.45294870017096,319.38635847913105,326.25038500037044,326.2504326700233,332.39962180005386,332.39962180005386,332.8990570004098,332.8990570004098,326.6673855003901,326.71733400039375,333.3991291001439,333.9342875001021,w,1,523.8552000373602,None,6.764,6.132342584983636,1.1030042608126809,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,334.5567232002504,334.6333180000074,334.5997299994342,339.56442299997434,339.564345170185,343.7807202003896,343.7807202003896,344.24701309995726,344.24701309995726,339.74774480005726,339.7648522001691,344.74714800016955,346.84846520004794,w,1,2084.3473002314568,None,4.619,4.187653814316885,1.1030042608126809,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,347.57057680003345,347.68022690014914,347.6138904191554,349.2795696002431,349.27960177036005,350.6293150000274,350.6293150000274,351.1121978000738,351.1121978000738,349.5791875002906,349.6124060000293,351.6123378002085,352.06366050010547,p,0,438.3364003151655,None,1.4255878430939781,1.33,1.0718705587172768,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,352.66252800030634,352.76278850017115,352.69587605930866,358.7943712002598,358.7951090702787,364.0095530003309,364.0095530003309,364.47650570003316,364.47650570003316,358.94380709994584,358.99433180037886,364.99268230004236,365.7951600002125,p,0,800.2414000220597,None,5.724,5.189463181023999,1.1030042608126809,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
