thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,sound_1.stopped,item2.started,sound_2.started,item1.stopped,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,80.39714040001854,80.41674379998585,80.41797088005114,85.7397516000201,86.00072720000753,86.00054322002688,85.7397516000201,89.13017900002887,89.13017900002887,89.60200920002535,89.60200920002535,90.1007047999883,90.7693692999892,w,1,656.6114000161178,None,4.81,3.104271904267531,1.5494776708791378,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,90.98574919998646,91.00639589998173,91.00122268003179,95.34094650001498,95.600385800004,95.60005091998028,95.34094650001498,100.82059259997914,100.82059259997914,101.30149079998955,101.30149079998955,101.80031459999736,102.28477949998342,p,1,470.27600003639236,None,3.8204406765712857,5.209,1.363455276754853,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,102.51350709999679,102.53338989999611,102.53357050003251,104.19001050002407,104.43325629999163,104.43306442000903,104.19001050002407,105.28961189999245,105.28961189999245,105.78480940003647,105.78480940003647,106.28332610003417,107.43491130002076,w,1,1136.1110999714583,None,1.1466658877508313,0.841,1.363455276754853,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,107.6462571999873,107.66736580000725,107.66687368002022,108.68328150000889,108.93288750003558,108.93266692000907,108.68328150000889,109.33985440002289,109.33985440002289,109.81734350003535,109.81734350003535,110.31639330001781,111.68826540000737,w,1,1365.0287999771535,None,0.48820758496756894,0.392,1.2454275126723697,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,111.89687900000717,111.91676300001564,111.92019168002298,115.62054660002468,115.88262930000201,115.8823531200178,115.62054660002468,119.87065330002224,119.87065330002224,120.35048580000876,120.35048580000876,120.84934890002478,121.48444600001676,p,1,630.3570000454783,None,3.1876604295350703,3.97,1.2454275126723697,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,121.68524000002071,121.70519010000862,121.69935946003534,127.39098590001231,127.66534300002968,127.66520912002306,127.39098590001231,133.71457010001177,133.71457010001177,134.19977589999326,134.19977589999326,134.69848820002517,135.05047110002488,p,1,350.2763999858871,None,5.169074719273667,6.038,1.1681007390909666,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,135.25710919999983,135.27718139998615,135.28192048001802,141.77087270002812,142.03132330003427,142.03098531998694,141.74764499999583,147.14944509998895,147.14944509998895,147.63254610000877,147.63254610000877,148.13099010003498,148.51593749999302,p,0,374.72030002390966,None,5.968,5.109148381024386,1.1681007390909666,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,148.73679059999995,148.76238279999234,148.76441970001906,149.88046720001148,150.1491838999791,150.14770132000558,149.88046720001148,150.9508843999938,150.9508843999938,151.41535620001378,151.41535620001378,151.91392650001217,154.66789209999843,w,0,2751.4303000061773,None,0.617,0.7684287753188521,1.2454275126723697,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,154.89577180001652,154.91595880000386,154.91512450005393,163.02091100002872,163.26347150001675,163.2632254200289,163.02091100002872,168.84036849997938,168.84036849997938,169.33114399999613,169.33114399999613,169.82983689999674,172.6822644000058,w,1,2850.0132000190206,None,7.587,5.564538954337943,1.363455276754853,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,172.89885160000995,172.91894220001996,172.91350998001872,179.74932509998325,180.012484100007,180.01250342000276,179.74932509998325,184.6501491999952,184.6501491999952,185.14707340003224,185.14707340003224,185.6459178000223,188.51439159997972,p,0,2863.947600009851,None,6.318,4.633815356993162,1.363455276754853,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,188.73432649997994,188.7550220999983,188.74590578005882,193.3995049999794,193.67846020002617,193.6782232199912,193.4115217999788,196.3613933000015,196.3613933000015,196.84764789999463,196.84764789999463,197.3452346000122,198.16357600002084,p,0,803.8551000063308,None,4.149,2.677676534471099,1.549477670879138,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,198.36095459997887,198.38071360002505,198.3786923600128,202.40379890002077,202.67820870003197,202.67781642003683,202.40379890002077,209.1942595000146,209.1942595000146,209.67897050001193,209.67897050001193,210.1779894999927,210.6965231000213,w,0,503.86719999369234,None,3.5059331943266545,6.508,1.8562818055208035,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,210.93339359998936,210.95335199998226,210.9449040000327,212.9304284999962,213.17739090003306,213.1774390200153,212.9304284999962,216.72047729999758,216.72047729999758,217.19566730002407,217.19566730002407,217.69447789998958,218.24574270000448,p,1,541.1563999950886,None,1.47,3.521980449127049,2.395905067433367,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,218.4468257999979,218.46687960001873,218.46109086001525,221.32979649998015,221.6104839000036,221.61022352002328,221.32979649998015,227.28036510001402,227.28036510001402,227.77839380002115,227.77839380002115,228.2773140000063,228.62841559998924,p,1,345.496500027366,None,2.3611119141962114,5.657,2.395905067433367,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,228.837843300018,228.85776169999735,228.8604483800591,234.66113959997892,234.9264946000185,234.92631342000095,234.64282479998656,237.8302710999851,237.8302710999851,238.26115049998043,238.26115049998043,238.75978870003019,239.44475949998014,w,1,679.4743000064045,None,5.284,2.846550552984333,1.8562818055208035,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,239.65580389997922,239.67580650001764,239.67650938004954,244.08008169999812,244.3427992000361,244.34240841999417,244.08008169999812,251.5613224999979,251.5613224999979,252.0602120999829,252.0602120999829,252.5591044999892,253.59341430000495,p,1,1027.811500011012,None,3.8868020892850046,7.215,1.8562818055208035,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,253.81361519999336,253.8332193000242,253.82574088004185,256.86110630002804,257.1252744999947,257.12503592000576,256.875135499984,258.79522450000513,258.79522450000513,259.2601427999907,259.2601427999907,259.7587075000047,260.67668800003594,w,1,911.7492999648675,None,2.5302970365456323,1.633,1.549477670879138,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,260.89005980000366,260.9098998000263,260.9087745800498,266.8912502999883,267.1581508999807,267.15786491998006,266.8912502999883,270.71086859999923,270.71086859999923,271.20948720001616,271.20948720001616,271.70794520003255,272.39471920003416,w,1,682.575499988161,None,5.48,3.536675683032447,1.549477670879138,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,272.60865770000964,272.6285859000054,272.62475378002273,276.2505668000085,276.5076624000212,276.5073347199941,276.2505668000085,278.7923946999945,278.7923946999945,279.2922941999859,279.2922941999859,279.7908875999856,280.8090952000348,w,1,1009.1763999662362,None,3.111404941554574,2.282,1.363455276754853,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,281.0145643000142,281.0346551000257,281.04102008003974,284.52807220001705,284.79050240002107,284.7901692200103,284.5068782999879,288.84000510000624,288.84000510000624,289.3420176000218,289.3420176000218,289.8403627999942,290.2587277999846,p,1,403.41030003037304,None,2.971,4.050825627238668,1.363455276754853,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,290.4630758999847,290.483212799998,290.4905693800538,294.03033159999177,294.2901047000196,294.2898331200122,294.03033159999177,298.07260489999317,298.07260489999317,298.557870300021,298.557870300021,299.0565418000333,299.92516719998093,p,1,858.251099998597,None,3.0262700652185592,3.769,1.2454275126723697,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,300.14108099997975,300.1606505999807,300.1567104800488,304.03033809998306,304.29002200003015,304.2892533200211,304.03033809998306,306.99961689999327,306.99961689999327,307.47392210003454,307.47392210003454,307.97297669999534,310.8244953000103,p,0,2838.6381999589503,None,3.3539362916266917,2.693,1.2454275126723697,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,311.0400218000286,311.06003839999903,311.05642778001493,314.5516830999986,314.77240920002805,314.7720834200154,314.5516830999986,316.9401655999827,316.9401655999827,317.4404448000132,317.4404448000132,317.9391375000123,319.54129860003013,p,0,1599.6599000063725,None,2.9423364872369726,2.158,1.363455276754853,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,319.7484484000015,319.77543420001166,319.77244068001164,322.7603136000107,323.0218585000257,323.0216505200369,322.7603136000107,326.8547786999843,326.8547786999843,327.35638810001547,327.35638810001547,327.8549475999898,328.3236343000317,w,0,458.9140000171028,None,2.472,3.8303088024132292,1.549477670879138,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,328.52207290002843,328.54140119999647,328.53862646000925,332.87322629999835,333.1546890999889,333.15441642003134,332.87322629999835,340.2538188000326,340.2538188000326,340.7395554999821,340.7395554999821,341.23793290002504,341.7580806000042,p,1,516.8429999612272,None,3.8178470418243697,7.087,1.8562818055208035,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,341.97214700002223,341.99224530003266,341.9884378800052,348.5203562999959,348.7872856000322,348.78724621998845,348.5203562999959,352.04001090000384,352.04001090000384,352.53871390002314,352.53871390002314,353.0372434000019,353.60523630003445,w,1,557.469499995932,None,6.024,3.2451969211161287,1.8562818055208035,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,353.84227820002707,353.8628489000257,353.85403610003414,357.0398529000231,357.2865358000272,357.2864357199869,357.0398529000231,361.4704459999921,361.4704459999921,361.93802659999346,361.93802659999346,362.4368567999918,363.0215596000198,w,0,572.386700019706,None,2.6738042618254427,4.143,1.549477670879138,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,363.2164897000184,363.23713470000075,363.2368996600271,370.6900343000307,370.98609700001543,370.98571491998155,370.6900343000307,374.7407140000141,374.7407140000141,375.2206700000097,375.2206700000097,375.7191197000211,376.68772159999935,w,1,955.6510000256822,None,6.949,3.743504881280873,1.8562818055208035,,,,,ADA317,001,2024-11-25_09h21.39.578,Time estimation,2023.2.3,59.98559146294874,2024-11-25 09h21.50.957881 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.6877874000347,376.7021959000267,379.7019841999863,379.6862411000184,,,,,,,,
