thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item1.stopped,sound_1.stopped,item2.started,sound_2.started,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,145.26000589999603,145.2775502000004,145.27989895999198,150.73355539998738,150.73355539998738,150.99640639999416,150.99652163999272,156.60326160000113,156.60326160000113,157.09743139999046,157.09743139999046,157.5961157999991,158.56527619999542,w,0,957.6247000077274,None,4.942715986510942,5.592,1.1313617887940566,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,158.80009229999268,158.81658489999245,158.81370509999397,163.7798352999962,163.76598609999928,164.0294709000009,164.02952823999513,169.33511569999973,169.33511569999973,169.81467419999535,169.81467419999535,170.31329099999857,171.41383929998847,p,1,1098.118499998236,None,4.4495473477235254,5.297,1.190458171595825,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,171.64640810000128,171.66338059998816,171.66346919999341,172.62426899999264,172.62426899999264,172.86319819999335,172.8628561399877,173.24575499999628,173.24575499999628,173.7310848999914,173.7310848999914,174.2298940999899,176.1660794999916,w,1,1930.7795000058832,None,0.4392790653188594,0.369,1.190458171595825,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,176.37399480000022,176.3917289999954,176.39715295998903,179.71269799998845,179.73387509999156,179.99652929999866,179.9964156400005,182.5055613000004,182.5055613000004,182.9811372999975,182.9811372999975,183.48039709999284,184.89886729999853,p,0,1403.851900002337,None,2.818222215885995,2.491,1.1313617887940566,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,185.11024309998902,185.1282104999991,185.1310126599943,187.38031609999598,187.40704339998774,187.66366359998938,187.66343823999924,189.15871649999463,189.15871649999463,189.6311233999877,189.6311233999877,190.13067459999002,191.14914959999442,w,1,1011.186900010216,None,1.7523544285890542,1.472,1.190458171595825,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,191.35260600000038,191.3701648999995,191.36436532000081,194.52267310000025,194.52267310000025,194.7968327999988,194.7972654399986,197.95580539999355,197.95580539999355,198.44861479999963,198.44861479999963,198.94735289999517,201.13258009999117,w,0,2173.329700002796,None,2.644,3.1475714056993613,1.190458171595825,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,201.34183199999097,201.36054839999997,201.36452525999047,206.80466719999094,206.80466719999094,207.08055669999158,207.0803945399879,210.9541121999937,210.9541121999937,211.43179589998908,211.43179589998908,211.93107939999027,212.8000691999914,w,1,861.8975999997929,None,4.934,3.8570039096058957,1.2792312674902502,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,213.01763969998865,213.03555499999493,213.031627760001,216.33017929999914,216.3252904999972,216.58047969998734,216.58037753998943,220.15606539999135,220.15606539999135,220.64857889999985,220.64857889999985,221.1479040999984,221.9496591999923,p,1,786.8035999999847,None,2.78,3.5562629236228953,1.2792312674902502,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,222.17333489999874,222.1901186999894,222.19855679999455,226.19747339999594,226.2295274999924,226.4644311000011,226.4642961400008,229.4157516999985,229.4157516999985,229.91577379999217,229.91577379999217,230.4146078999911,231.16648599998734,p,0,741.8767000053776,None,3.5070897735213005,2.946,1.190458171595825,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,231.37887289999344,231.39626399999543,231.39827845998806,238.0050976999919,238.0050976999919,238.2645468999981,238.2643518399913,243.03440589999082,243.03440589999082,243.53252249999787,243.53252249999787,244.0310366999911,244.66554969998833,w,1,626.1223000037717,None,6.091,4.76145334686046,1.2792312674902502,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,244.874401699999,244.8899919999967,244.89828905999602,251.82423069998913,251.82423069998913,252.08128009999928,252.08104893999408,260.3044949999894,260.3044949999894,260.79908939999586,260.79908939999586,261.2984604999947,261.74967939998896,w,0,434.4394000072498,None,6.4155717645187655,8.207,1.2792312674902502,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,261.970696999997,261.9881943999935,261.98191555999216,266.5244750999991,266.5244750999991,266.7818444000004,266.7812696399982,269.64479949999077,269.64479949999077,270.11606179999944,270.11606179999944,270.6151528999908,271.3679756999918,w,1,747.787000000244,None,4.02,2.8389417514763062,1.4160205991931745,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,271.5731575999962,271.5906433999917,271.5989965599961,272.784485199998,272.784485199998,273.0482598999952,273.04813524000053,273.53497769999376,273.53497769999376,274.03308789999573,274.03308789999573,274.5323022999946,275.1005138999899,w,1,561.3409999932628,None,0.6796898876127238,0.48,1.4160205991931745,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
