thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_2.stopped,item2.stopped,sound_1.stopped,image_L.started,image_R.started,item1.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,120.99695470000734,121.06878329999745,121.0294549599872,128.1957663000212,128.19413948999718,137.06972860000678,137.07667030001176,128.26950080000097,137.5678942000086,137.5678942000086,128.29399649999687,138.06091600001673,139.07948830001988,p,1,1013.4771000011824,None,6.72480838442805,8.865,1.3182531743994035,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,139.79738920001546,139.8687396000023,139.82600054997602,146.2766835000075,146.2760428900132,154.44644920001156,154.44644920001156,146.54018830001587,154.9495947000105,154.9495947000105,146.55898630002048,155.44192209999892,158.2956163000199,w,0,2840.0826000142843,None,6.190768327728969,8.161,1.3182531743994035,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,158.89894650000497,158.9657252000179,158.9245420199761,162.30775750000612,162.30637409000192,166.9712604000233,166.9712604000233,162.4290280000132,167.45623020001221,167.45623020001221,162.4730632000137,167.94041189999552,169.45893090000027,p,1,1506.6325000079814,None,2.99649364896344,4.643,1.5494776708791378,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,170.10497580000083,170.17455060000066,170.13932038998465,173.1229091999994,173.12190949000652,177.2378091000137,177.2378091000137,173.32013300000108,177.76210870000068,177.76210870000068,173.32834510001703,178.23884180001915,181.92325819999678,w,0,3671.723800012842,None,2.656379034919991,4.116,1.5494776708791378,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,183.16591100001824,183.23333680001087,183.20298212994823,187.5046004000178,187.50329239000567,189.7962722000084,189.7962722000084,188.28026520001004,190.34219029999804,190.34219029999804,188.30248460001894,190.76967259999947,192.3553448000166,w,1,1569.6386999916285,None,4.566134580828295,2.281,2.0018126176362534,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,193.16295160001027,193.236876400013,193.20212808997022,201.652505200007,201.65110529002268,205.81025780001073,205.81025780001073,202.0100827999995,206.30747540001175,206.30747540001175,202.0177145000198,206.78427240002202,207.73609869999927,w,1,946.8122000107542,None,8.288,4.140247657039197,2.0018126176362534,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,208.94374840002274,209.0199543000199,208.98264814994764,211.80060310001136,211.79965368999402,216.8086181000108,216.8086181000108,212.5632969000144,217.33186740000383,217.33186740000383,212.5709492000169,217.80004500001087,219.7859058000031,p,1,1968.0452999891713,None,3.0547109725736648,4.993,1.6345245245226203,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,220.9188184000086,220.98786940000718,220.9484994999657,222.8488963000127,222.84795299001271,226.2046484000166,226.2046484000166,223.51204620001954,226.75463179999497,226.75463179999497,223.53186770001776,227.1986405000207,229.51791250001406,p,1,2306.5311999816913,None,2.049,3.349140750746849,1.6345245245226203,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,230.21338820000528,230.29989340002066,230.26417724997737,237.44773020001594,237.4465667899989,242.36125529999845,242.36125529999845,237.71795630000997,242.83751120002125,242.83751120002125,237.7261390000058,243.32962600002065,245.21536620002007,w,1,1883.1077000068035,None,6.918,4.885522148436092,1.4160205991931745,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,246.48350140001276,246.57062670000596,246.52778060995624,250.6190787999949,250.61123829000863,253.73803300000145,253.73803300000145,251.44364280000445,254.2187873000221,254.2187873000221,251.46127140001045,254.7117763000133,255.94730150001124,p,0,1223.621599987382,None,4.392,3.1016497941502337,1.4160205991931745,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,256.6441437000176,256.7171457000077,256.6776881599741,264.9440771000227,264.9429434899997,269.85737360001076,269.85737360001076,265.16977920001955,270.34632520002197,270.34632520002197,265.2096334999951,270.8263991000131,271.6618688000017,w,1,819.513199996436,None,7.983,4.88398912358413,1.6345245245226203,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,272.4653878000099,272.5444450000068,272.50828448997925,275.8091749000014,275.8079677900008,280.94529220002005,280.94529220002005,276.1807572999969,281.45806220002123,281.45806220002123,276.1885913000151,281.94184880002285,284.46064160001697,p,1,2508.667999994941,None,3.138527396215281,5.13,1.6345245245226203,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,285.27710460001254,285.3484865000064,285.3070937899814,286.908030599996,286.90750359002266,288.9731918000034,288.9731918000034,287.2701628000068,289.49687010000343,289.49687010000343,287.289665600023,289.95747530000517,291.4427372000064,p,1,1483.2347999908961,None,1.443,2.043317724635751,1.4160205991931745,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,292.130576399999,292.20178850000957,292.1560812699783,299.82387560000643,299.822031390015,305.0469518000027,305.0469518000027,300.0498565000016,305.54663349999464,305.54663349999464,300.0886976000038,306.0396571000165,307.5419828000013,w,1,1490.9298999991734,None,7.376,5.20896377086797,1.4160205991931745,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,308.1117227000068,308.17991950002033,308.1384412399842,311.48874840000644,311.4877194899949,313.7993890000216,313.7993890000216,311.60944990001735,314.3092235000222,314.3092235000222,311.6177557000192,314.7879246000084,319.59018280002056,p,0,4788.112100010039,None,2.9409526839600852,2.299,1.2792312674902502,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,320.16441890000715,320.23109840002144,320.18682063997255,325.0371373000089,325.0357890900108,328.17666310002096,328.17666310002096,325.1210246999981,328.6862987000204,328.6862987000204,325.1691868000198,329.1694073000108,330.03846810001414,w,1,854.5531999843661,None,4.433,3.130604175197629,1.4160205991931745,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,330.5923482000071,330.65787180000916,330.6183639499941,333.6192049999954,333.6178802900016,337.27774050002336,337.27774050002336,333.71748370002024,337.78497710000374,337.78497710000374,333.72611119999783,338.26844909999636,338.9713374999992,p,1,697.8088000032585,None,2.5748212999707993,3.646,1.4160205991931745,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,339.4910155000107,339.5591635000019,339.5178013699944,344.2344917000155,344.23360489000913,349.6864519000228,349.6864519000228,344.28463350000675,350.1912526000233,350.1912526000233,344.31647130000056,350.68370120000327,352.30263489999925,p,1,1602.6849999907427,None,4.2588077218348035,5.448,1.2792312674902502,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,352.90640070001245,352.97841179999523,352.9324778199836,361.4320328000176,361.4308912900218,367.79749660001835,367.79749660001835,361.5707195000141,368.30551430000924,368.30551430000924,361.61466220000875,368.78107520000776,372.43347020001966,p,0,3636.4200999960303,None,8.126,6.3522524867161545,1.2792312674902502,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,373.0437680000032,373.1162718000123,373.0801308099704,380.8961995000136,380.89520969000876,386.1664720000117,386.1664720000117,381.06441730001825,386.669603700022,386.669603700022,381.0719961000141,387.1626574000111,387.98127770001884,p,0,810.175699996762,None,7.455,5.26475391971539,1.4160205991931745,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,388.5836424000154,388.6516457000107,388.6110623199958,391.0949956999975,391.09379929002023,394.5471327000123,394.5471327000123,391.24057809999795,395.0487958000158,395.0487958000158,391.2492746000062,395.5274754000129,399.91331600002013,w,0,4379.816200002097,None,2.101528578167542,3.435,1.6345245245226203,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,400.4783366000047,400.553857699997,400.50988753999115,403.0437671999971,403.0420093899942,407.3173392000026,407.3173392000026,403.1492134,407.81701410000096,407.81701410000096,403.19220900000073,408.309344600013,409.17807860000175,p,1,861.865700018825,None,2.126,4.255853625094675,2.0018126176362534,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,409.76408850000007,409.83684340000036,409.7916170299693,412.2087598000071,412.20778339001697,416.2762915000203,416.2762915000203,412.34037350001745,416.7826486999984,416.7826486999984,412.3591451999964,417.27501660000416,418.2113429000019,p,1,924.1182999976445,None,2.0271627645107455,4.058,2.0018126176362534,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,418.7040655000019,418.773978000012,418.7408680799824,424.29076010000426,424.28962199000523,432.59751720001805,432.59751720001805,424.3449546000047,433.0975527999981,433.0975527999981,424.35318170001847,433.57334610002,434.4922630000219,p,1,906.4241999876685,None,5.071811328386877,8.29,1.6345245245226203,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,435.03367780000553,435.10675730000366,435.0720224499819,438.20555040001636,438.20464869001296,439.8695590000134,439.8695590000134,438.29962980002165,440.37967330001993,440.37967330001993,438.3079925000202,440.8552944000112,443.25683310002205,w,1,2384.2522999912035,None,2.706772612609459,1.656,1.6345245245226203,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,443.74547470000107,443.8171584000229,443.7872934799932,445.95428649999667,445.95342239001764,448.35855420000735,448.35855420000735,446.00748970001587,448.84499850001885,448.84499850001885,446.01625149999745,449.33748950000154,450.20543760000146,w,0,864.889900025446,None,1.686,2.387410730239692,1.4160205991931745,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,450.6936874999956,450.7608632000047,450.7195742899843,455.93650020001223,455.93528748999813,463.6759766000032,463.6759766000032,455.9693380999961,464.1768099000037,464.1768099000037,455.9775337000028,464.6689871000126,465.33763130000443,p,1,663.1732000096235,None,4.724921458278873,7.723,1.6345245245226203,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,465.8698392000224,465.9408495000098,465.90120275999067,470.45161180000287,470.45062369001096,472.97614189999877,472.97614189999877,470.5213229000219,473.47546410001814,473.47546410001814,470.55063060001703,473.9678558000014,475.0706329999957,p,0,1095.2108999772463,None,4.109,2.5138809105357875,1.6345245245226203,,,,,MCE1214,001,2024-05-21_08h18.04.892,Time estimation,2023.2.3,59.82224418465116,2024-05-21 08h18.31.378714 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.07080210000277,475.08144900001935,478.08140399999684,478.0662973000144,,,,,,,,
