thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,sound_1.stopped,item2.started,sound_2.started,item1.stopped,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,120.82905129999563,120.84598159999587,120.84552664000948,122.78239670000039,123.06334609999612,123.06232120999921,122.78239670000039,124.35248929999943,124.35248929999943,124.84763459999522,124.84763459999522,125.3294387999922,130.24887419999868,w,1,4916.945000004489,None,1.4321847643987318,1.283,1.1162780704588713,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,130.52658749998955,130.5539742999972,130.54509058001858,131.5517167999933,131.7462949999899,131.7459530099979,131.5517167999933,132.28298439999344,132.28298439999344,132.76366659998894,132.76366659998894,133.26350020000245,134.98140669999702,w,0,1702.3718999989796,None,0.489,0.5241447032127483,1.0718705587172768,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,135.24888009999995,135.26697029999923,135.26181687001224,140.51258100000268,140.72951319999993,140.7292268099947,140.51258100000268,144.9830399999919,144.9830399999919,145.481131499997,145.481131499997,145.9804204999964,146.88240309999674,w,1,894.1908999986481,None,4.742,4.248045469576137,1.1162780704588713,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,147.17859759999556,147.19642320000276,147.19593979001073,152.46294659998966,152.64664369999082,152.64602600999496,152.46294659998966,156.92326169999433,156.92326169999433,157.41433889999462,157.41433889999462,157.91347519999545,158.8490740999987,w,1,920.7755999959772,None,4.759,4.263274649876179,1.1162780704588713,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,159.10430339998857,159.12794849999773,159.12929057000872,163.87262599999667,164.08010339998873,164.0796860099901,163.87262599999667,168.00216389998968,168.00216389998968,168.4817500999925,168.4817500999925,168.97951429999375,173.0496667999978,w,1,4057.8594999969937,None,4.223,3.90661683428205,1.0809864850173088,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,173.28900669999712,173.31076749999193,173.3133718600031,176.2721567999979,176.4969154999999,176.49659620999154,176.2721567999979,179.1530644000013,179.1530644000013,179.6484849999979,179.6484849999979,180.14756269998907,180.73280859999068,w,0,569.9116000032518,None,2.445,2.64301195586732,1.0809864850173088,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,180.93215880000207,180.95000319999235,180.94639663001144,187.7436883999908,188.0136624000006,188.01319440999504,187.7436883999908,195.02308329999505,195.02308329999505,195.51514730000054,195.51514730000054,196.0140115999966,197.58309729999746,p,1,1553.4786999924108,None,6.269047278805105,6.998,1.1162780704588713,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,197.8331360000011,197.8580110999901,197.86333437000428,203.04203789999883,203.26410939999914,203.26359310998959,203.04203789999883,207.45195809999132,207.45195809999132,207.9321307999926,207.9321307999926,208.43129539999063,209.36710879999737,p,0,930.5440000025555,None,4.667,4.180857909428897,1.1162780704588713,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,209.66752199998882,209.6956965999998,209.69690490001813,213.42190829999163,213.5980550999957,213.5967579099917,213.42190829999163,216.3732849999942,216.3732849999942,216.84857439999178,216.84857439999178,217.34830089999014,221.4504476000002,p,0,4094.916900008684,None,3.217,2.7540432878276557,1.1681007390909666,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,221.68293349999294,221.70109909999883,221.69729005000409,229.2724395999976,229.51485520000278,229.51502041000202,229.2724395999976,238.3234334000008,238.3234334000008,238.81625849999546,238.81625849999546,239.31464369999594,240.13382550000097,p,1,813.9491999900201,None,7.06183211026724,8.795,1.2454275126723697,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,240.34433189999254,240.36178979999386,240.36420264000188,245.02249099999608,245.28204609999375,245.28128670999575,245.02249099999608,248.62328079999133,248.62328079999133,249.09950989999925,249.09950989999925,249.59863189999305,253.10018680000212,w,1,3496.0386999882758,None,4.139,3.323356805502684,1.2454275126723697,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,253.39377879998938,253.41223589998845,253.41377559000537,259.0530393999943,259.23179849999724,259.23126131000316,259.0530393999943,265.21473929999047,265.21473929999047,265.71636419999413,265.71636419999413,266.2155913000024,275.71863889999804,p,1,9489.19510000269,None,5.122845829767078,5.984,1.1681007390909666,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,276.03392919999897,276.06164960000024,276.06492421001457,283.1915117000026,283.3325363999902,283.33181210999754,283.16591589999734,289.0026849999995,289.0026849999995,289.4832652999903,289.4832652999903,289.98256550000224,294.5512231999892,w,1,4556.455700003426,None,6.604,5.653621968546421,1.1681007390909666,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,294.76691469999787,294.783316999994,294.7819849400083,301.8246710999956,302.08284239999193,302.08251310999475,301.8246710999956,309.37354829999094,309.37354829999094,309.8506813999993,309.8506813999993,310.3494028999994,324.27003420000256,w,0,13918.118700006744,None,6.519880836688133,7.278,1.1162780704588713,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,324.482915399989,324.4998889999988,324.49980014000613,328.15243609999015,328.4167243999982,328.4163471099993,328.15243609999015,331.1221183000016,331.1221183000016,331.6012008999969,331.6012008999969,332.1006376000005,334.20173849999264,w,1,2084.7920999949565,None,3.137518585198336,2.686,1.1681007390909666,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,334.3993424999935,334.4158013999986,334.41635253001147,338.8232723999972,339.1008087999944,339.0999154099947,338.8232723999972,342.4416893000016,342.4416893000016,342.9346990999911,342.9346990999911,343.43334719999984,347.8524386999925,w,1,4406.907700002193,None,3.892,3.3319044066600045,1.1681007390909666,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,348.1431869999942,348.16527099999075,348.1660074900181,350.8741843000025,351.05027249999694,351.0498249100012,350.8741843000025,353.0344292999944,353.0344292999944,353.5011720999901,353.5011720999901,354.0002814999898,363.2027742999926,p,0,9191.657300005318,None,2.1867887400289288,1.959,1.1162780704588713,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,363.48570449999534,363.50374099999317,363.4997725800145,368.8927759999933,369.0841803999938,369.083672310003,368.8927759999933,374.79193799999484,374.79193799999484,375.28481029999966,375.28481029999966,375.78499469999224,377.48701070000243,w,0,1691.4517000113847,None,4.874579571305772,5.694,1.1681007390909666,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,377.7187738999928,377.7351183999999,377.73396995000803,386.0427134999918,386.30040959999315,386.3007898099997,386.0427134999918,392.573850899993,392.573850899993,393.05193309999595,393.05193309999595,393.55124349999824,394.42005380000046,w,1,862.5314000091748,None,7.799,6.262106722907812,1.2454275126723697,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,394.725883799998,394.74892869999167,394.75015270001313,398.56384199998865,398.73439709999366,398.734180109993,398.56384199998865,402.8644301000022,402.8644301000022,403.33563269999286,403.33563269999286,403.83489259998896,405.1367683999997,p,1,1297.3592000053031,None,3.298465754289689,4.108,1.2454275126723697,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,405.46534149999206,405.48276529999566,405.48336561001923,412.9631872000027,413.10138949999237,413.1014227099906,412.9631872000027,421.2423981000029,421.2423981000029,421.73605359999056,421.73605359999056,422.23502809999627,422.90428019998944,p,1,652.2196000005351,None,6.962584414019994,8.133,1.1681007390909666,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,423.24598849999893,423.2633911000012,423.2674940200144,428.423214800001,428.5516812999995,428.5515232099962,428.423214800001,432.54268339999544,432.54268339999544,433.036277399995,433.036277399995,433.5355183999927,438.0046822000004,p,0,4454.182300003595,None,4.648,3.9791088597522357,1.1681007390909666,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,438.2585493999941,438.2750548999902,438.2684007600066,442.02353869999934,442.26849829999264,442.26879590999596,442.03505159998895,444.89459719999286,444.89459719999286,445.36976859999413,445.36976859999413,445.8691409000021,448.58661030000076,w,1,2707.233399996767,None,3.248,2.607939817413075,1.2454275126723697,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,448.83000919999904,448.8527786999912,448.85137016000516,452.6936117000005,452.9191315999924,452.91897010999236,452.6936117000005,455.6127865000017,455.6127865000017,456.08703139999125,456.08703139999125,456.58627230000275,458.4222474999988,w,1,1821.5215999953216,None,3.324046031322555,2.669,1.2454275126723697,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,458.62200329999905,458.63873669999884,458.63590273000733,460.51227559999097,460.786004900001,460.785188509991,460.51227559999097,461.9627955999895,461.9627955999895,462.45484409999335,462.45484409999335,462.9525899,467.6714434999885,w,1,4702.186299997265,None,1.363173562519158,1.167,1.1681007390909666,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,468.0042575999978,468.0243771999958,468.0178620100152,475.17389049999474,475.31905539998843,475.31976141000195,475.17389049999474,483.10313959998894,483.10313959998894,483.5869998999988,483.5869998999988,484.0869223999907,485.03686089999974,p,1,934.7292000020389,None,6.644118730752389,7.761,1.1681007390909666,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,485.34632879999117,485.36923620000016,485.36808800001745,487.443615199998,487.61884309999004,487.618875809999,487.45272839999234,489.39673719998973,489.39673719998973,489.87092079999275,489.87092079999275,490.36962119999225,490.68928839999717,w,0,301.721700001508,None,1.569,1.751440292549969,1.1162780704588713,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,491.0018254000024,491.03149629999825,491.03580091001203,495.4236030999891,495.5867777999956,495.58610881000203,495.4236030999891,500.1434082999913,500.1434082999913,500.6214178999944,500.6214178999944,501.1204091999971,505.2394940999948,p,1,4107.710600001155,None,3.8832267185533866,4.536,1.1681007390909666,,,,,LBA416,001,2025-01-14_11h44.59.368,Time estimation,2023.2.3,59.80167372980575,2025-01-14 11h45.18.030002 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.2396066999936,505.2525845999917,508.2530912999937,508.23790429999644,,,,,,,,
