thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,sound_2.stopped,image_L.started,image_R.started,item2.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,133.78390100000001,133.87653980000005,133.82847980000076,141.4751707999999,141.47504972,141.74159310000005,141.77497059999996,143.95782869999994,144.44104289999996,144.44104289999996,143.95782869999994,144.94098370000006,148.0921252999999,p,0,3145.231400000057,None,7.396,2.461914535030996,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,148.9563048,149.05686880000007,149.00907340000083,151.25644880000004,151.25637402000004,151.68955260000007,151.72292420000008,157.75531890000002,158.23829339999998,158.23829339999998,157.77177419999998,158.73812550000002,159.15677720000008,w,0,409.87829999994574,None,2.1580032356146495,6.483,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,160.06774199999995,160.1714116999999,160.10679384000088,162.60404199999994,162.60413392000007,163.07052939999994,163.120582,169.96928290000005,170.43577129999994,170.43577129999994,169.96928290000005,170.93567329999996,171.32092549999993,p,1,374.4480000000294,None,2.440943656758017,7.333,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,172.2883784999999,172.38549979999993,172.32131200000094,175.2514857000001,175.2514806199999,175.78463740000007,175.8179842999998,184.06640579999976,184.53293070000018,184.53293070000018,184.06640579999976,185.03280910000012,185.1347826000001,p,1,94.75130000009813,None,2.924,8.784181454019372,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,186.02814320000016,186.13278320000018,186.06820622000086,189.78181489999997,189.78183732,190.2317407999999,190.2650405999998,197.71352309999975,198.19670159999987,198.19670159999987,197.71352309999975,198.69665589999977,207.03045350000002,w,0,8326.518599999872,None,3.6323977962495406,7.914,2.178726131860124,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,207.9364212999999,208.02797220000002,207.98054684000073,214.32687529999976,214.32683901999982,214.7934733000002,214.82666030000019,216.44318019999992,216.9094713999998,216.9094713999998,216.44318019999992,217.40943979999975,221.02727890000006,p,0,3603.0965999998443,None,6.287,2.092760503209826,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,221.94863309999982,222.04186679999975,221.99425506000082,224.00815190000003,224.0081828200002,224.4913274999999,224.5247218999998,229.9735968,230.44005909999987,230.44005909999987,229.9735968,230.93999320000012,258.23698239999976,p,1,27288.34199999983,None,1.975,5.9332278972942065,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,259.15605689999984,259.26763170000004,259.20325156000087,260.70058359999985,260.7006030199998,261.1838690999998,261.2339605000002,265.0996427,265.5830394999998,265.5830394999998,265.0996427,266.0828141000002,271.5001763,p,1,5400.347499999953,None,1.4589739598486826,4.383,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,272.42075810000006,272.51493549999986,272.4671725600011,274.9810238,274.9810286200002,275.46422219999977,275.48089709999977,280.379903,280.84644979999985,280.84644979999985,280.379903,281.34634730000016,282.3812538000002,w,0,1020.1598999997259,None,2.465660975670019,5.372,2.178726131860124,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,283.2940481999999,283.39600999999993,283.3315648400011,284.3625683999999,284.36264442000015,284.8289814,284.8790481000001,287.3286324999999,287.8117179000001,287.8117179000001,287.3286324999999,288.3116,291.27990120000004,p,1,2962.7983999998833,None,0.981,2.947086869491451,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,292.24510789999977,292.34418830000004,292.2966144200011,294.31053059999977,294.31045942000014,294.86024039999984,294.8769075,300.42579990000013,300.9091917999999,300.9091917999999,300.42579990000013,301.4089193,302.04416790000005,p,1,628.1172000003608,None,2.0271848997213042,6.09,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,302.9720818999999,303.0752870000001,303.0110162600009,308.3908553000001,308.3908765200001,308.87403129999984,308.9239846999999,310.8735966999998,311.3401527000001,311.3401527000001,310.8735966999998,311.8401408999998,314.0918112999998,p,0,2249.8129999999037,None,5.341,2.451432477858074,2.178726131860124,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,315.05430579999984,315.1562052999998,315.10842332000107,322.02146649999986,322.0214158199999,322.55458210000006,322.5879252,324.35447250000016,324.8373968000001,324.8373968000001,324.35447250000016,325.3373072999998,331.12144119999994,p,0,5766.786999999567,None,6.93,2.306796610027691,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,332.00577729999986,332.1025516999998,332.05491112000084,337.05168779999985,337.05164032000016,337.5014820000001,337.53491170000007,338.71790299999975,339.2015541999999,339.2015541999999,338.71790299999975,339.7010679,340.10286240000005,p,0,398.5050000001138,None,4.92683227927215,1.64,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,341.00106270000015,341.10083699999996,341.05295884000077,342.71710380000013,342.7171313199999,343.18371990000014,343.2169764,347.5828013,348.0660723000001,348.0660723000001,347.5828013,348.5660346999998,349.2343283,w,0,657.7814000002036,None,1.612094658349799,4.843,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,350.1582819,350.26566520000006,350.20120706000085,358.41396780000014,358.41398632000005,358.8970945000001,358.9470667999999,361.16329480000013,361.6299881,361.6299881,361.16329480000013,362.1297835999999,362.3820574000001,p,0,241.41430000008768,None,8.172,2.720222495980706,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,363.3046574,363.3964907999998,363.34855166000085,371.0614068,371.0613197199998,371.5445235000002,371.5779210999999,373.64404079999986,374.11062489999995,374.11062489999995,373.64404079999986,374.61054430000013,375.17901219999976,p,0,553.3708000002662,None,7.669635859135244,2.553,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,376.09915120000005,376.1939570999998,376.14594546000086,377.4433134000001,377.4433502200002,377.92661670000007,377.9598753,381.2591180999998,381.74242520000007,381.74242520000007,381.2591180999998,382.2423173000002,382.26086589999977,w,0,6.12669999964055,None,1.263911504801608,3.797,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,382.98594820000017,383.0761769999999,383.0274257200007,389.4743865999999,389.47422712,389.7740898000002,389.79076970000006,391.57379119999996,392.05697789999977,392.05697789999977,391.57379119999996,392.55686749999995,415.4540747000001,p,0,22883.989200000087,None,6.213,2.068128043016168,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,416.3714052,416.46872729999995,416.421024060001,417.71840299999985,417.7183840199998,418.2016223999999,418.23497869999983,421.5509787000001,422.0009620999999,422.0009620999999,421.5509787000001,422.50088460000006,423.1025120999998,p,1,588.7471999999434,None,1.2595841807135328,3.784,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,424.01386079999975,424.1171948000001,424.05277864000107,431.3989413999998,431.39904072000013,431.8821118999999,431.91556230000015,433.8483249000001,434.3315963,434.3315963,433.8483249000001,434.8315312999998,434.9666765000002,p,0,126.31120000014562,None,7.297119272165887,2.429,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,435.87906250000015,435.9814932999998,435.9169323400009,439.9973094000002,439.9971734200001,440.46368900000016,440.5137810000001,441.3635220000001,441.83011720000013,441.83011720000013,441.3635220000001,442.33005330000015,447.1808541999999,w,1,4836.340700000164,None,4.019574140040328,1.338,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,448.08588550000013,448.17891550000013,448.1311830400008,450.6283278000001,450.62840162,451.09483769999997,451.12816410000005,458.01016930000014,458.4933778999998,458.4933778999998,458.01016930000014,458.9932432999999,461.57788070000015,p,1,2579.29890000014,None,2.4469353362645827,7.351,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,462.46950560000005,462.57599070000015,462.51145832000077,465.15862620000007,465.1586762200002,465.6084292999999,465.6587020000002,470.790841,471.2573575000001,471.2573575000001,470.790841,471.75730410000006,472.10922930000015,w,0,342.3354000001382,None,2.573,5.605862337276099,2.178726131860124,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,473.005498,473.1072144,473.04260182000064,474.9067863,474.9068675199999,475.35656470000004,475.38986160000013,480.28890739999997,480.75554269999975,480.75554269999975,480.28890739999997,481.25545650000004,481.774097,p,1,512.1149999999943,None,1.783190395370612,5.357,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,482.6819354999998,482.78854379999984,482.7243834400009,485.35451909999983,485.35452722000014,485.8209704000001,485.87107449999985,493.10291800000005,493.58620059999976,493.58620059999976,493.10291800000005,494.0861316999999,494.3214174,p,1,231.45700000031866,None,2.573426348069853,7.731,3.0041660239464334,,,,,prova_5,001,2024-09-08_15h20.49.615,Time estimation,2023.2.3,60.093336971023746,2024-09-08 15h21.10.297119 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.3215473,494.33604890000015,497.3353817000002,497.3197242000001,,,,,,,,
