measure,age,raw,p,z_raw,z_aligned,ss_1_19
PercDevAbs_TR_8,10,40.00523597335862,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_8,10.25,38.24160592246683,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_8,10.5,36.51707335026396,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_8,10.75,34.844514666954275,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_8,11,33.23408955269565,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_8,11.25,31.69156874157181,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_8,11.5,30.218163896188823,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_8,11.75,28.811855312747824,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_8,12,27.46989703006088,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_8,6,99.0632096282342,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,6.25,95.63681473485128,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,6.5,92.35572782600278,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,6.75,89.21203996129452,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,7,86.1914065145954,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,7.25,83.27232631695325,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,7.5,80.42809184638382,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,7.75,77.63274970280425,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,8,74.87349122633616,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,8.25,72.15063589418781,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,8.5,69.46947820461538,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,8.75,66.84970028931782,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,9,64.30688671007933,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,9.25,61.83846055690641,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,9.5,59.420498438363545,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,9.75,57.02595410188494,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,10,54.642591517202234,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,10.25,52.27761890171888,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,10.5,49.95144600062891,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,10.75,47.68637047836163,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,11,45.50020788114765,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,11.25,43.40360387961782,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,11.5,41.399578661329386,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,11.75,39.485728685722044,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,12,37.658449376043734,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_8,6,127.54648882648206,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,6.25,123.55207822771844,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,6.5,119.7217500088059,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,6.75,116.04551986061226,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,7,112.50283523834368,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,7.25,109.0613572370598,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,7.5,105.68015165175399,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,7.75,102.31942800900849,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,8,98.95962069784152,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,8.25,95.60189452658483,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,8.5,92.25627988396259,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,8.75,88.956070621028,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,9,85.72900030798282,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,9.25,82.57533570121629,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,9.5,79.46288764780091,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,9.75,76.3545690520898,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,10,73.23491769585836,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,10.25,70.11716024769201,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,10.5,67.03419645099754,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,10.75,64.02144289704437,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,11,61.10741953928287,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,11.25,58.309658361210744,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,11.5,55.633820904568346,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,11.75,53.077104635351986,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,12,50.63484999389543,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_8,6,162.1974593685232,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,6.25,157.5977645730473,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,6.5,153.1826530360108,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,6.75,148.93948791555476,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,7,144.839508004477,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,7.25,140.8358753236881,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,7.5,136.868472607838,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,7.75,132.87870392194068,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,8,128.8375112524599,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,8.25,124.74674415436627,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,8.5,120.62252468720203,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,8.75,116.51633329862145,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,9,112.47237001084129,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,9.25,108.49509577350359,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,9.5,104.54175598619932,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,9.75,100.56231893054934,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,10,96.53735005839977,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,10.25,92.48834444175435,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,10.5,88.4650940308066,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,10.75,84.52073074190773,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,11,80.69827618797797,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,11.25,77.0246632043989,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,11.5,73.50924579393661,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,11.75,70.14881946868468,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,12,66.93744176519948,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_8,6,203.958748543719,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,6.25,198.7232090356642,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,6.5,193.69473264897096,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,6.75,188.8573359853866,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,7,184.17162784324844,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,7.25,179.57181947849486,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,7.5,174.9725558049158,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,7.75,170.29032802360578,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,8,165.4831513061766,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,8.25,160.55324546137038,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,8.5,155.52437868920606,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,8.75,150.47172108995846,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,9,145.46117351561648,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,9.25,140.50305036442026,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,9.5,135.54126696708437,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,9.75,130.50934724756095,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,10,125.3829959868651,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,10.25,120.19472658865574,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,10.5,115.01659710402912,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,10.75,109.9250686325144,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,11,104.98231036775812,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,11.25,100.22774193135862,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,11.5,95.67570982463224,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,11.75,91.32262015436076,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,12,87.16098561832797,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_8,6,253.98539748558696,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,6.25,248.09041159778835,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,6.5,242.42730943170824,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,6.75,236.97592616604564,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,7,231.6833134363664,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,7.25,226.45932945335915,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,7.5,221.1860047703152,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,7.75,215.74743823729008,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,8,210.08444001332802,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,8.25,204.19909680331077,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,8.5,198.12461196145173,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,8.75,191.9664608377954,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,9,185.81857874783486,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,9.25,179.699159710455,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,9.5,173.5354591452819,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,9.75,167.24033381977117,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,10,160.78356414977003,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,10.25,154.21203157790626,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,10.5,147.62660338341018,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,10.75,141.13390881362352,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,11,134.8209325025962,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,11.25,128.74335464004335,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,11.5,122.92211358185183,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,11.75,117.35325663145149,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,12,112.02744808077478,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_8,6,313.3772574672076,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,6.25,306.8104895714683,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,6.5,300.5031019786433,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,6.75,294.4297701485242,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,7,288.520538242681,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,7.25,282.6545191930125,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,7.5,276.6723680008072,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,7.75,270.4168642976294,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,8,263.8064271030868,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,8.25,256.8422784848703,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,8.5,249.5690657957536,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,8.75,242.13032975098122,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,9,234.65551620125356,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,9.25,227.1731122439333,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,9.5,219.5898024791471,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,9.75,211.79280779895817,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,10,203.74474259270096,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,10.25,195.51083528246633,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,10.5,187.22853061772003,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,10.75,179.0427494411659,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,11,171.0720333131454,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,11.25,163.39282187249998,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,11.5,156.03456280087235,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,11.75,148.99299837883885,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_8,12,142.2566015945112,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_9,6,1.3882569120791288,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,6.25,0.9677652171412766,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,6.5,0.6571875135661888,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,6.75,0.43678546434903875,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,7,0.2861990887741642,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,7.25,0.186691195939061,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,7.5,0.12273539030619335,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,7.75,0.08249107294820744,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,8,0.057644943526736686,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,8.25,0.042597121469125386,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,8.5,0.03363180639661256,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,8.75,0.028406757495832182,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,9,0.025376305612898376,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,9.25,0.023459156436089253,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,9.5,0.02195567684385589,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,9.75,0.020679652468125028,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,10,0.019397549316753013,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,10.25,0.01773649660273054,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,10.5,0.015489775857657906,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,10.75,0.012781502463016152,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,11,0.009986234725417636,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,11.25,0.007495618241719353,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,11.5,0.005516396439488854,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,11.75,0.004020967273673012,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,12,0.002907705617277087,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_9,6,2.275213444254283,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,6.25,1.6789467402180296,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,6.5,1.216737630142491,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,6.75,0.8699168453991776,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,7,0.6175361259635609,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,7.25,0.43874040302413236,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,7.5,0.31489587843438055,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,7.75,0.23064521544580077,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,8,0.17437069798616633,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,8.25,0.13755479003542695,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,8.5,0.11390934442310902,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,8.75,0.09900445320274952,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,9,0.0895358525617235,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,9.25,0.08295275187613806,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,9.5,0.07752345315180666,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,9.75,0.07277495681626313,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,10,0.06811908479770433,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,10.25,0.06262479684956265,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,10.5,0.05574499041211292,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,10.75,0.047695413368304226,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,11,0.0393053665669527,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,11.25,0.031535306638156874,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,11.5,0.02499281235812605,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,11.75,0.01970484447056898,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,12,0.015472617273533983,0.00383,-2.6667000630340683,2.6667000630340683,18
PercDevAbs_TR_9,6,3.5727625871187842,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,6.25,2.7632200471677297,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,6.5,2.1105167803216336,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,6.75,1.5983576681677714,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,7,1.2066732261943274,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,7.25,0.9138394243266448,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,7.5,0.6991372317343828,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,7.75,0.5442781531505015,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,8,0.43455566117682287,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,8.25,0.3584044755370865,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,8.5,0.3064618236417274,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,8.75,0.27148834053196036,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,9,0.24753344372342964,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,9.25,0.22966618049349521,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,9.5,0.2144275357816321,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,9.75,0.20084909490168876,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,10,0.18773649065677867,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,10.25,0.17321624265945393,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,10.5,0.15614413032199867,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,10.75,0.1368188891843976,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,11,0.11674197927746645,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,11.25,0.09778243878102219,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,11.5,0.08125234050954173,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,11.75,0.06732252353151022,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,12,0.055666372516078456,0.00982,-2.3331552225672434,2.3331552225672434,17
PercDevAbs_TR_9,6,5.408100616718627,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,6.25,4.350556252922316,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,6.5,3.469750518469809,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,6.75,2.7527955692886334,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,7,2.181897274920449,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,7.25,1.7361649788531552,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,7.5,1.3941519551890573,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,7.75,1.135665598139689,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,8,0.9435812533853671,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,8.25,0.8035614783127181,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,8.5,0.7029689598027492,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,8.75,0.6312011999586029,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,9,0.5788234936846098,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,9.25,0.5375914836398253,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,9.5,0.5015809799120226,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,9.75,0.46908833084589235,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,10,0.43803118806415386,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,10.25,0.4051776532217716,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,10.5,0.36849605978088484,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,10.75,0.32831822748757117,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,11,0.2869923897873172,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,11.25,0.2476114761029614,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,11.5,0.21250038130863882,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,11.75,0.18207186303641062,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,12,0.15584145844426708,0.02275,-2.000002443899604,2.000002443899604,16
PercDevAbs_TR_9,6,7.939697993387957,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,6.25,6.6046933874948675,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,6.5,5.462117023799264,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,6.75,4.503062045431672,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,7,3.71311422006887,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,7.25,3.0735524165730683,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,7.5,2.5637097534804814,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,7.75,2.162834884996777,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,8,1.8524450153155025,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,8.25,1.6161161291590243,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,8.5,1.4381391955152243,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,8.75,1.304329153658605,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,9,1.2012013181122654,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,9.25,1.116478062729148,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,9.5,1.0411672901640974,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,9.75,0.9725981478545059,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,10,0.9075411494425882,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,10.25,0.8410508402145426,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,10.5,0.7699417743061556,0.04779,-1.6666702079210545,1.6666702079210545,15
